log dump 1800
    i,  t(s),    U(V),    I(A), Tself, Tprob
  204,  2068,  3.9413,  0.5369,  24.1, 811.1
  205,  2078,  3.9409,  0.5369,  24.1, 811.1
  206,  2088,  3.9404,  0.5368,  24.1, 811.1
  207,  2098,  3.9398,  0.5368,  24.1, 811.1
  208,  2108,  3.9394,  0.5368,  24.1, 811.1
  209,  2118,  3.9388,  0.5368,  24.1, 811.1
  210,  2128,  3.9383,  0.5368,  24.1, 811.1
  211,  2138,  3.9378,  0.5369,  24.1, 811.1
  212,  2148,  3.9373,  0.5368,  24.1, 811.1
  213,  2158,  3.9368,  0.5368,  24.1, 811.1
  214,  2168,  3.9362,  0.5368,  24.1, 811.1
  215,  2178,  3.9358,  0.5368,  24.1, 811.1
  216,  2188,  3.9353,  0.5369,  24.1, 811.1
  217,  2198,  3.9347,  0.5368,  24.1, 811.1
  218,  2208,  3.9342,  0.5368,  24.1, 811.1
  219,  2218,  3.9337,  0.5368,  24.1, 811.1
  220,  2228,  3.9331,  0.5368,  24.1, 811.1
  221,  2238,  3.9326,  0.5368,  24.1, 811.1
  222,  2248,  3.9322,  0.5369,  24.1, 811.1
  223,  2258,  3.9316,  0.5369,  24.1, 811.1
  224,  2268,  3.9312,  0.5368,  24.1, 811.1
  225,  2278,  3.9306,  0.5368,  24.1, 811.1
  226,  2288,  3.9302,  0.5369,  24.1, 811.1
  227,  2298,  3.9296,  0.5368,  24.1, 811.1
  228,  2308,  3.9291,  0.5368,  24.1, 811.1
  229,  2318,  3.9286,  0.5369,  24.1, 811.1
  230,  2328,  3.9281,  0.5369,  24.1, 811.1
  231,  2338,  3.9276,  0.5369,  24.1, 811.1
  232,  2348,  3.9271,  0.5368,  24.1, 811.1
  233,  2358,  3.9266,  0.5369,  24.1, 811.1
  234,  2368,  3.9260,  0.5369,  24.1, 811.1
  235,  2378,  3.9256,  0.5369,  24.1, 811.1
  236,  2388,  3.9252,  0.5369,  24.1, 811.1
  237,  2398,  3.9246,  0.5369,  24.1, 811.1
  238,  2408,  3.9241,  0.5368,  24.1, 811.1
  239,  2418,  3.9236,  0.5369,  24.1, 811.1
  240,  2428,  3.9231,  0.5369,  24.1, 811.1
  241,  2438,  3.9226,  0.5369,  24.1, 811.1
  242,  2448,  3.9222,  0.5369,  24.1, 811.1
  243,  2458,  3.9217,  0.5368,  24.1, 811.1
  244,  2468,  3.9212,  0.5368,  24.1, 811.1
  245,  2478,  3.9207,  0.5368,  24.1, 811.1
  246,  2488,  3.9202,  0.5369,  24.1, 811.1
  247,  2498,  3.9197,  0.5369,  24.1, 811.1
  248,  2508,  3.9191,  0.5369,  24.1, 811.1
  249,  2518,  3.9187,  0.5369,  24.1, 811.1
  250,  2528,  3.9183,  0.5369,  24.1, 811.1
  251,  2538,  3.9177,  0.5368,  24.1, 811.1
  252,  2548,  3.9173,  0.5369,  24.1, 811.1
  253,  2558,  3.9167,  0.5369,  24.1, 811.1
  254,  2568,  3.9163,  0.5368,  24.1, 811.1
  255,  2578,  3.9158,  0.5369,  24.1, 811.1
  256,  2588,  3.9154,  0.5368,  24.1, 811.1
  257,  2598,  3.9148,  0.5368,  24.1, 811.1
  258,  2608,  3.9143,  0.5368,  24.1, 811.1
  259,  2618,  3.9139,  0.5369,  24.1, 811.1
  260,  2628,  3.9135,  0.5368,  24.1, 811.1
  261,  2638,  3.9129,  0.5368,  24.1, 811.1
  262,  2648,  3.9125,  0.5368,  24.1, 811.1
  263,  2658,  3.9120,  0.5368,  24.1, 811.1
  264,  2668,  3.9115,  0.5368,  24.1, 811.1
  265,  2678,  3.9110,  0.5369,  24.1, 811.1
  266,  2688,  3.9105,  0.5369,  24.1, 811.1
  267,  2698,  3.9101,  0.5369,  24.1, 811.1
  268,  2708,  3.9096,  0.5368,  24.1, 811.1
  269,  2718,  3.9093,  0.5368,  24.1, 811.1
  270,  2728,  3.9087,  0.5368,  24.1, 811.1
  271,  2738,  3.9081,  0.5368,  24.1, 811.1
  272,  2748,  3.9077,  0.5368,  24.1, 811.1
  273,  2758,  3.9073,  0.5368,  24.1, 811.1
  274,  2768,  3.9070,  0.5368,  24.1, 811.1
  275,  2778,  3.9063,  0.5368,  24.1, 811.1
  276,  2788,  3.9059,  0.5368,  24.1, 811.1
  277,  2798,  3.9054,  0.5368,  24.1, 811.1
  278,  2808,  3.9050,  0.5368,  24.1, 811.1
  279,  2818,  3.9046,  0.5368,  24.1, 811.1
  280,  2828,  3.9040,  0.5368,  24.1, 811.1
  281,  2838,  3.9034,  0.5368,  24.1, 811.1
  282,  2848,  3.9030,  0.5368,  24.1, 811.1
  283,  2858,  3.9027,  0.5368,  24.1, 811.1
  284,  2868,  3.9023,  0.5368,  24.1, 811.1
  285,  2878,  3.9017,  0.5368,  24.1, 811.1
  286,  2888,  3.9012,  0.5368,  24.1, 811.1
  287,  2898,  3.9007,  0.5368,  24.1, 811.1
  288,  2908,  3.9004,  0.5368,  24.1, 811.1
  289,  2918,  3.8999,  0.5368,  24.1, 811.1
  290,  2928,  3.8994,  0.5368,  24.1, 811.1
  291,  2938,  3.8989,  0.5368,  24.1, 811.1
  292,  2948,  3.8985,  0.5368,  24.1, 811.1
  293,  2958,  3.8981,  0.5368,  24.1, 811.1
  294,  2968,  3.8977,  0.5369,  24.1, 811.1
  295,  2978,  3.8970,  0.5368,  24.1, 811.1
  296,  2988,  3.8966,  0.5368,  24.1, 811.1
  297,  2998,  3.8962,  0.5368,  24.1, 811.1
  298,  3008,  3.8958,  0.5368,  24.1, 811.1
  299,  3018,  3.8953,  0.5369,  24.1, 811.1
  300,  3028,  3.8947,  0.5368,  24.1, 811.1
  301,  3038,  3.8943,  0.5368,  24.1, 811.1
  302,  3048,  3.8940,  0.5368,  24.1, 811.1
  303,  3058,  3.8935,  0.5368,  24.1, 811.1
  304,  3068,  3.8930,  0.5369,  24.1, 811.1
  305,  3078,  3.8924,  0.5368,  24.1, 811.1
  306,  3088,  3.8921,  0.5368,  24.1, 811.1
  307,  3098,  3.8917,  0.5368,  24.1, 811.1
  308,  3108,  3.8911,  0.5368,  24.1, 811.1
  309,  3118,  3.8907,  0.5368,  24.1, 811.1
  310,  3128,  3.8902,  0.5368,  24.1, 811.1
  311,  3138,  3.8898,  0.5368,  24.1, 811.1
  312,  3148,  3.8894,  0.5368,  24.1, 811.1
  313,  3158,  3.8889,  0.5368,  24.1, 811.1
  314,  3168,  3.8885,  0.5368,  24.1, 811.1
  315,  3178,  3.8879,  0.5368,  24.1, 811.1
  316,  3188,  3.8875,  0.5369,  24.1, 811.1
  317,  3198,  3.8870,  0.5368,  24.1, 811.1
  318,  3208,  3.8866,  0.5368,  24.1, 811.1
  319,  3218,  3.8862,  0.5369,  24.1, 811.1
  320,  3228,  3.8857,  0.5368,  24.1, 811.1
  321,  3238,  3.8852,  0.5368,  24.1, 811.1
  322,  3248,  3.8848,  0.5369,  24.1, 811.1
  323,  3258,  3.8844,  0.5368,  24.1, 811.1
  324,  3268,  3.8839,  0.5369,  24.1, 811.1
  325,  3278,  3.8834,  0.5369,  24.1, 811.1
  326,  3288,  3.8830,  0.5368,  24.1, 811.1
  327,  3298,  3.8826,  0.5369,  24.1, 811.1
  328,  3308,  3.8822,  0.5369,  24.1, 811.1
  329,  3318,  3.8816,  0.5368,  24.1, 811.1
  330,  3328,  3.8812,  0.5368,  24.1, 811.1
  331,  3338,  3.8808,  0.5368,  24.1, 811.1
  332,  3348,  3.8803,  0.5369,  24.1, 811.1
  333,  3358,  3.8798,  0.5368,  24.1, 811.1
  334,  3368,  3.8794,  0.5368,  24.1, 811.1
  335,  3378,  3.8789,  0.5368,  24.2, 811.2
  336,  3388,  3.8785,  0.5368,  24.2, 811.2
  337,  3398,  3.8781,  0.5369,  24.2, 811.2
  338,  3408,  3.8775,  0.5369,  24.2, 811.2
  339,  3418,  3.8771,  0.5369,  24.2, 811.2
  340,  3428,  3.8766,  0.5369,  24.2, 811.2
  341,  3438,  3.8762,  0.5368,  24.2, 811.2
  342,  3448,  3.8758,  0.5369,  24.2, 811.2
  343,  3458,  3.8754,  0.5369,  24.2, 811.2
  344,  3468,  3.8749,  0.5368,  24.2, 811.2
  345,  3478,  3.8744,  0.5368,  24.2, 811.2
  346,  3488,  3.8740,  0.5368,  24.2, 811.2
  347,  3498,  3.8736,  0.5368,  24.2, 811.2
  348,  3508,  3.8731,  0.5368,  24.2, 811.2
  349,  3518,  3.8726,  0.5368,  24.2, 811.2
  350,  3528,  3.8722,  0.5368,  24.2, 811.2
  351,  3538,  3.8718,  0.5368,  24.2, 811.2
  352,  3548,  3.8713,  0.5368,  24.2, 811.2
  353,  3558,  3.8708,  0.5368,  24.2, 811.2
  354,  3568,  3.8704,  0.5368,  24.2, 811.2
  355,  3578,  3.8699,  0.5368,  24.2, 811.2
  356,  3588,  3.8695,  0.5369,  24.2, 811.2
  357,  3598,  3.8691,  0.5368,  24.2, 811.2
  358,  3608,  3.8686,  0.5368,  24.2, 811.2
  359,  3618,  3.8681,  0.5369,  24.2, 811.2
  360,  3628,  3.8677,  0.5368,  24.2, 811.2
  361,  3638,  3.8672,  0.5369,  24.2, 811.2
  362,  3648,  3.8668,  0.5369,  24.2, 811.2
  363,  3658,  3.8664,  0.5368,  24.2, 811.2
  364,  3668,  3.8659,  0.5369,  24.2, 811.2
  365,  3678,  3.8655,  0.5368,  24.2, 811.2
  366,  3688,  3.8650,  0.5368,  24.2, 811.2
  367,  3698,  3.8646,  0.5368,  24.2, 811.2
  368,  3708,  3.8641,  0.5368,  24.2, 811.2
  369,  3718,  3.8637,  0.5368,  24.2, 811.2
  370,  3728,  3.8631,  0.5368,  24.2, 811.2
  371,  3738,  3.8628,  0.5368,  24.2, 811.2
  372,  3748,  3.8624,  0.5368,  24.2, 811.2
  373,  3758,  3.8619,  0.5368,  24.2, 811.2
  374,  3768,  3.8614,  0.5368,  24.2, 811.2
  375,  3778,  3.8609,  0.5368,  24.2, 811.2
  376,  3788,  3.8605,  0.5368,  24.2, 811.2
  377,  3798,  3.8600,  0.5368,  24.2, 811.2
  378,  3808,  3.8597,  0.5369,  24.2, 811.2
  379,  3818,  3.8592,  0.5368,  24.2, 811.2
  380,  3828,  3.8587,  0.5368,  24.2, 811.2
  381,  3838,  3.8583,  0.5368,  24.2, 811.2
  382,  3848,  3.8579,  0.5368,  24.2, 811.2
  383,  3858,  3.8574,  0.5369,  24.2, 811.2
  384,  3868,  3.8570,  0.5368,  24.2, 811.2
  385,  3878,  3.8566,  0.5368,  24.2, 811.2
  386,  3888,  3.8562,  0.5368,  24.2, 811.2
  387,  3898,  3.8557,  0.5368,  24.2, 811.2
  388,  3908,  3.8553,  0.5368,  24.2, 811.2
  389,  3918,  3.8548,  0.5368,  24.2, 811.2
  390,  3928,  3.8543,  0.5368,  24.2, 811.2
  391,  3938,  3.8539,  0.5368,  24.2, 811.2
  392,  3948,  3.8536,  0.5368,  24.2, 811.2
  393,  3958,  3.8531,  0.5368,  24.2, 811.2
  394,  3968,  3.8526,  0.5368,  24.2, 811.2
  395,  3978,  3.8521,  0.5368,  24.2, 811.2
