2015/04/18 08:47:25,V,mA,mAh,mWh,T,S
2015/04/18 11:35:54,5.0538,4.929,49.892,252.033,18.1,10125
2015/04/18 11:35:55,5.0536,4.925,49.893,252.040,18.0,10126
2015/04/18 11:35:56,5.0538,4.931,49.895,252.047,18.0,10127
2015/04/18 11:35:57,5.0538,4.923,49.896,252.053,18.0,10128
2015/04/18 11:35:58,5.0537,4.922,49.897,252.060,18.0,10129
2015/04/18 11:35:59,5.0537,4.930,49.899,252.067,18.0,10130
2015/04/18 11:36:00,5.0539,4.916,49.900,252.074,18.0,10131
2015/04/18 11:36:01,5.0537,4.917,49.901,252.080,18.0,10132
2015/04/18 11:36:02,5.0537,4.924,49.903,252.087,18.0,10133
2015/04/18 11:36:03,5.0538,4.910,49.904,252.094,18.0,10134
2015/04/18 11:36:04,5.0536,4.913,49.905,252.101,18.0,10135
2015/04/18 11:36:05,5.0538,4.918,49.907,252.107,18.0,10136
2015/04/18 11:36:06,5.0538,4.909,49.908,252.114,18.0,10137
2015/04/18 11:36:07,5.0537,4.908,49.909,252.121,18.0,10138
2015/04/18 11:36:08,5.0535,4.905,49.910,252.128,18.0,10139
2015/04/18 11:36:09,5.0538,4.900,49.912,252.134,18.0,10140
2015/04/18 11:36:10,5.0537,4.904,49.913,252.141,18.0,10141
2015/04/18 11:36:11,5.0536,4.909,49.915,252.148,18.0,10142
2015/04/18 11:36:12,5.0537,4.896,49.916,252.155,18.0,10143
2015/04/18 11:36:13,5.0537,4.893,49.917,252.161,18.0,10144
2015/04/18 11:36:14,5.0538,4.902,49.919,252.168,18.0,10145
2015/04/18 11:36:15,5.0538,4.892,49.920,252.175,18.0,10146
2015/04/18 11:36:16,5.0536,4.876,49.921,252.182,18.0,10147
2015/04/18 11:36:17,5.0539,4.845,49.922,252.188,18.0,10148
2015/04/18 11:36:18,5.0539,4.788,49.924,252.195,18.0,10149
2015/04/18 11:36:19,5.0538,4.795,49.925,252.202,18.0,10150
2015/04/18 11:36:20,5.0541,4.805,49.927,252.208,18.0,10151
2015/04/18 11:36:21,5.0540,4.784,49.928,252.215,17.9,10152
2015/04/18 11:36:22,5.0537,4.792,49.929,252.222,17.9,10153
2015/04/18 11:36:23,5.0539,4.805,49.931,252.229,17.9,10154
2015/04/18 11:36:24,5.0541,4.785,49.932,252.235,17.8,10155
2015/04/18 11:36:25,5.0540,4.795,49.933,252.242,17.8,10156
2015/04/18 11:36:26,5.0541,4.800,49.935,252.249,17.8,10157
2015/04/18 11:36:27,5.0541,4.781,49.936,252.255,17.9,10158
2015/04/18 11:36:28,5.0540,4.786,49.937,252.262,17.8,10159
2015/04/18 11:36:29,5.0541,4.796,49.938,252.269,17.9,10160
2015/04/18 11:36:30,5.0540,4.782,49.940,252.276,17.8,10161
2015/04/18 11:36:31,5.0539,4.786,49.941,252.282,17.8,10162
2015/04/18 11:36:32,5.0540,4.795,49.942,252.289,17.8,10163
2015/04/18 11:36:33,5.0540,4.777,49.944,252.296,17.8,10164
2015/04/18 11:36:34,5.0539,4.779,49.945,252.302,17.8,10165
2015/04/18 11:36:35,5.0542,4.793,49.946,252.309,17.9,10166
2015/04/18 11:36:36,5.0540,4.777,49.948,252.316,17.9,10167
2015/04/18 11:36:37,5.0540,4.780,49.949,252.323,17.9,10168
2015/04/18 11:36:38,5.0541,4.788,49.950,252.329,18.0,10169
2015/04/18 11:36:39,5.0542,4.768,49.952,252.336,18.0,10170
2015/04/18 11:36:40,5.0541,4.780,49.953,252.343,18.0,10171
2015/04/18 11:36:41,5.0542,4.793,49.954,252.349,18.0,10172
2015/04/18 11:36:42,5.0543,4.773,49.956,252.356,18.0,10173
2015/04/18 11:36:43,5.0540,4.776,49.957,252.363,18.0,10174
2015/04/18 11:36:44,5.0542,4.783,49.958,252.370,18.0,10175
2015/04/18 11:36:45,5.0541,4.764,49.960,252.376,17.9,10176
2015/04/18 11:36:46,5.0541,4.771,49.961,252.383,17.9,10177
2015/04/18 11:36:47,5.0541,4.781,49.962,252.390,17.9,10178
2015/04/18 11:36:48,5.0542,4.767,49.964,252.396,17.9,10179
2015/04/18 11:36:49,5.0541,4.773,49.965,252.403,17.9,10180
2015/04/18 11:36:50,5.0544,4.782,49.966,252.410,17.9,10181
2015/04/18 11:36:51,5.0543,4.763,49.968,252.417,17.9,10182
2015/04/18 11:36:52,5.0541,4.769,49.969,252.423,17.9,10183
2015/04/18 11:36:53,5.0542,4.777,49.970,252.430,18.0,10184
2015/04/18 11:36:54,5.0543,4.760,49.972,252.437,18.0,10185
2015/04/18 11:36:55,5.0542,4.763,49.973,252.443,18.0,10186
2015/04/18 11:36:56,5.0543,4.772,49.974,252.450,18.0,10187
2015/04/18 11:36:57,5.0542,4.753,49.976,252.457,17.9,10188
2015/04/18 11:36:58,5.0543,4.763,49.977,252.464,17.8,10189
2015/04/18 11:36:59,5.0543,4.776,49.978,252.470,17.9,10190
2015/04/18 11:37:00,5.0543,4.756,49.980,252.477,17.8,10191
2015/04/18 11:37:01,5.0540,4.759,49.981,252.484,17.8,10192
2015/04/18 11:37:02,5.0543,4.766,49.982,252.490,17.8,10193
2015/04/18 11:37:03,5.0542,4.753,49.984,252.497,17.8,10194
2015/04/18 11:37:04,5.0542,4.759,49.985,252.504,17.8,10195
2015/04/18 11:37:05,5.0543,4.766,49.986,252.511,17.8,10196
2015/04/18 11:37:06,5.0542,4.745,49.988,252.517,17.8,10197
2015/04/18 11:37:07,5.0542,4.750,49.989,252.524,17.8,10198
2015/04/18 11:37:08,5.0543,4.765,49.990,252.531,17.8,10199
2015/04/18 11:37:09,5.0542,4.747,49.992,252.538,17.8,10200
2015/04/18 11:37:10,5.0542,4.752,49.993,252.544,17.8,10201
2015/04/18 11:37:11,5.0541,4.758,49.994,252.551,17.8,10202
2015/04/18 11:37:12,5.0542,4.741,49.996,252.558,17.8,10203
2015/04/18 11:37:13,5.0541,4.752,49.997,252.564,17.8,10204
2015/04/18 11:37:14,5.0543,4.760,49.998,252.571,17.8,10205
2015/04/18 11:37:15,5.0543,4.742,50.000,252.578,17.8,10206
2015/04/18 11:37:16,5.0542,4.762,50.001,252.585,17.8,10207
2015/04/18 11:37:17,5.0541,4.775,50.002,252.591,17.8,10208
2015/04/18 11:37:18,5.0542,4.771,50.004,252.598,17.8,10209
2015/04/18 11:37:19,5.0541,4.783,50.005,252.605,17.8,10210
2015/04/18 11:37:20,5.0540,4.789,50.006,252.611,17.8,10211
2015/04/18 11:37:21,5.0541,4.769,50.008,252.618,17.8,10212
2015/04/18 11:37:22,5.0540,4.772,50.009,252.625,17.8,10213
2015/04/18 11:37:23,5.0543,4.778,50.010,252.632,17.8,10214
2015/04/18 11:37:24,5.0542,4.767,50.012,252.638,17.8,10215
2015/04/18 11:37:25,5.0541,4.775,50.013,252.645,17.8,10216
2015/04/18 11:37:26,5.0542,4.779,50.014,252.652,17.8,10217
2015/04/18 11:37:27,5.0541,4.758,50.016,252.658,17.8,10218
2015/04/18 11:37:28,5.0540,4.765,50.017,252.665,17.8,10219
2015/04/18 11:37:29,5.0545,4.781,50.018,252.672,17.8,10220
2015/04/18 11:37:30,5.0542,4.761,50.020,252.678,17.8,10221
2015/04/18 11:37:31,5.0542,4.765,50.021,252.685,17.8,10222
2015/04/18 11:37:32,5.0544,4.777,50.022,252.692,17.8,10223
2015/04/18 11:37:33,5.0542,4.760,50.023,252.698,17.8,10224
2015/04/18 11:37:34,5.0542,4.763,50.025,252.705,17.8,10225
2015/04/18 11:37:35,5.0544,4.770,50.026,252.712,17.8,10226
2015/04/18 11:37:36,5.0542,4.754,50.027,252.719,17.8,10227
2015/04/18 11:37:37,5.0541,4.763,50.029,252.725,17.8,10228
2015/04/18 11:37:38,5.0542,4.773,50.030,252.732,17.8,10229
2015/04/18 11:37:39,5.0541,4.753,50.031,252.739,17.8,10230
2015/04/18 11:37:40,5.0540,4.759,50.033,252.745,17.8,10231
2015/04/18 11:37:41,5.0544,4.765,50.034,252.752,17.8,10232
2015/04/18 11:37:42,5.0543,4.755,50.035,252.759,17.8,10233
2015/04/18 11:37:43,5.0541,4.760,50.037,252.765,17.9,10234
2015/04/18 11:37:44,5.0542,4.768,50.038,252.772,17.9,10235
2015/04/18 11:37:45,5.0541,4.750,50.039,252.779,17.8,10236
2015/04/18 11:37:46,5.0541,4.755,50.041,252.785,17.9,10237
2015/04/18 11:37:47,5.0544,4.767,50.042,252.792,17.9,10238
2015/04/18 11:37:48,5.0541,4.750,50.043,252.799,17.8,10239
2015/04/18 11:37:49,5.0542,4.750,50.045,252.806,17.9,10240
2015/04/18 11:37:50,5.0542,4.759,50.046,252.812,17.9,10241
2015/04/18 11:37:51,5.0541,4.742,50.047,252.819,17.9,10242
2015/04/18 11:37:52,5.0541,4.750,50.049,252.826,17.9,10243
2015/04/18 11:37:53,5.0542,4.763,50.050,252.832,17.8,10244
2015/04/18 11:37:54,5.0540,4.748,50.051,252.839,17.8,10245
2015/04/18 11:37:55,5.0541,4.752,50.053,252.846,17.8,10246
2015/04/18 11:37:56,5.0542,4.760,50.054,252.853,17.9,10247
2015/04/18 11:37:57,5.0541,4.742,50.055,252.859,17.8,10248
2015/04/18 11:37:58,5.0543,4.745,50.057,252.866,17.8,10249
2015/04/18 11:37:59,5.0545,4.751,50.058,252.873,17.8,10250
2015/04/18 11:38:00,5.0542,4.738,50.059,252.879,17.8,10251
2015/04/18 11:38:01,5.0542,4.742,50.061,252.886,17.8,10252
2015/04/18 11:38:02,5.0543,4.751,50.062,252.893,17.8,10253
2015/04/18 11:38:03,5.0543,4.735,50.063,252.899,17.8,10254
2015/04/18 11:38:04,5.0543,4.741,50.065,252.906,17.9,10255
2015/04/18 11:38:05,5.0544,4.754,50.066,252.913,17.9,10256
2015/04/18 11:38:06,5.0542,4.736,50.067,252.920,17.9,10257
2015/04/18 11:38:07,5.0545,4.740,50.069,252.926,17.9,10258
2015/04/18 11:38:08,5.0543,4.747,50.070,252.933,17.8,10259
2015/04/18 11:38:09,5.0543,4.728,50.071,252.940,17.8,10260
2015/04/18 11:38:10,5.0543,4.736,50.073,252.946,17.8,10261
2015/04/18 11:38:11,5.0543,4.744,50.074,252.953,17.8,10262
2015/04/18 11:38:12,5.0544,4.725,50.075,252.960,17.8,10263
2015/04/18 11:38:13,5.0544,4.732,50.077,252.967,17.8,10264
2015/04/18 11:38:14,5.0542,4.744,50.078,252.973,17.8,10265
2015/04/18 11:38:15,5.0543,4.728,50.079,252.980,17.8,10266
2015/04/18 11:38:16,5.0543,4.748,50.081,252.987,17.8,10267
2015/04/18 11:38:17,5.0542,4.757,50.082,252.993,17.8,10268
2015/04/18 11:38:18,5.0542,4.754,50.083,253.000,17.9,10269
2015/04/18 11:38:19,5.0544,4.760,50.084,253.007,17.8,10270
2015/04/18 11:38:20,5.0542,4.769,50.086,253.013,17.9,10271
2015/04/18 11:38:21,5.0544,4.758,50.087,253.020,17.9,10272
2015/04/18 11:38:22,5.0543,4.761,50.088,253.027,17.8,10273
2015/04/18 11:38:23,5.0545,4.764,50.090,253.033,17.8,10274
2015/04/18 11:38:24,5.0544,4.749,50.091,253.040,17.8,10275
2015/04/18 11:38:25,5.0544,4.759,50.092,253.047,17.8,10276
2015/04/18 11:38:26,5.0542,4.775,50.094,253.053,17.9,10277
2015/04/18 11:38:27,5.0542,4.756,50.095,253.060,17.8,10278
2015/04/18 11:38:28,5.0542,4.758,50.096,253.067,17.8,10279
2015/04/18 11:38:29,5.0544,4.770,50.098,253.074,17.9,10280
2015/04/18 11:38:30,5.0541,4.753,50.099,253.080,17.9,10281
2015/04/18 11:38:31,5.0543,4.759,50.100,253.087,17.9,10282
2015/04/18 11:38:32,5.0545,4.764,50.102,253.094,17.9,10283
2015/04/18 11:38:33,5.0543,4.747,50.103,253.100,17.9,10284
2015/04/18 11:38:34,5.0543,4.756,50.104,253.107,17.9,10285
2015/04/18 11:38:35,5.0542,4.766,50.106,253.114,17.9,10286
2015/04/18 11:38:36,5.0542,4.748,50.107,253.120,17.9,10287
2015/04/18 11:38:37,5.0543,4.753,50.108,253.127,17.8,10288
2015/04/18 11:38:38,5.0544,4.758,50.110,253.134,17.8,10289
2015/04/18 11:38:39,5.0541,4.743,50.111,253.140,17.8,10290
2015/04/18 11:38:40,5.0543,4.751,50.112,253.147,17.8,10291
2015/04/18 11:38:41,5.0544,4.756,50.114,253.154,17.8,10292
2015/04/18 11:38:42,5.0543,4.737,50.115,253.160,17.8,10293
2015/04/18 11:38:43,5.0542,4.744,50.116,253.167,17.8,10294
2015/04/18 11:38:44,5.0542,4.757,50.118,253.174,17.8,10295
2015/04/18 11:38:45,5.0542,4.742,50.119,253.181,17.8,10296
2015/04/18 11:38:46,5.0542,4.748,50.120,253.187,17.9,10297
2015/04/18 11:38:47,5.0541,4.753,50.121,253.194,17.8,10298
2015/04/18 11:38:48,5.0542,4.735,50.123,253.201,17.8,10299
2015/04/18 11:38:49,5.0542,4.744,50.124,253.207,17.8,10300
2015/04/18 11:38:50,5.0543,4.753,50.125,253.214,17.8,10301
2015/04/18 11:38:51,5.0543,4.735,50.127,253.221,17.8,10302
2015/04/18 11:38:52,5.0542,4.745,50.128,253.227,17.8,10303
2015/04/18 11:38:53,5.0542,4.756,50.129,253.234,17.8,10304
2015/04/18 11:38:54,5.0541,4.736,50.131,253.241,17.8,10305
2015/04/18 11:38:55,5.0541,4.738,50.132,253.247,17.9,10306
2015/04/18 11:38:56,5.0543,4.746,50.133,253.254,17.8,10307
2015/04/18 11:38:57,5.0543,4.731,50.135,253.261,17.8,10308
2015/04/18 11:38:58,5.0542,4.737,50.136,253.268,17.8,10309
2015/04/18 11:38:59,5.0542,4.748,50.137,253.274,17.8,10310
2015/04/18 11:39:00,5.0540,4.726,50.139,253.281,17.8,10311
2015/04/18 11:39:01,5.0543,4.737,50.140,253.288,17.8,10312
2015/04/18 11:39:02,5.0543,4.757,50.141,253.294,17.8,10313
2015/04/18 11:39:03,5.0542,4.736,50.143,253.301,17.8,10314
2015/04/18 11:39:04,5.0542,4.743,50.144,253.308,17.8,10315
2015/04/18 11:39:05,5.0543,4.750,50.145,253.315,17.8,10316
2015/04/18 11:39:06,5.0543,4.721,50.147,253.321,17.8,10317
2015/04/18 11:39:07,5.0543,4.730,50.148,253.328,17.8,10318
2015/04/18 11:39:08,5.0544,4.735,50.149,253.335,17.8,10319
2015/04/18 11:39:09,5.0542,4.716,50.151,253.341,17.8,10320
2015/04/18 11:39:10,5.0544,4.722,50.152,253.348,17.8,10321
2015/04/18 11:39:11,5.0543,4.729,50.153,253.355,17.8,10322
2015/04/18 11:39:12,5.0542,4.722,50.155,253.361,17.8,10323
2015/04/18 11:39:13,5.0543,4.728,50.156,253.368,17.9,10324
2015/04/18 11:39:14,5.0544,4.729,50.157,253.375,17.8,10325
2015/04/18 11:39:15,5.0543,4.715,50.159,253.382,17.9,10326
2015/04/18 11:39:16,5.0544,4.721,50.160,253.388,17.8,10327
2015/04/18 11:39:17,5.0542,4.729,50.161,253.395,17.8,10328
2015/04/18 11:39:18,5.0543,4.769,50.163,253.402,17.8,10329
2015/04/18 11:39:19,5.0542,4.765,50.164,253.409,17.8,10330
2015/04/18 11:39:20,5.0543,4.766,50.165,253.415,17.8,10331
2015/04/18 11:39:21,5.0542,4.770,50.167,253.422,17.8,10332
2015/04/18 11:39:22,5.0545,4.770,50.168,253.429,17.8,10333
2015/04/18 11:39:23,5.0543,4.775,50.169,253.436,17.8,10334
2015/04/18 11:39:24,5.0542,4.777,50.171,253.443,17.8,10335
2015/04/18 11:39:25,5.0545,4.767,50.172,253.450,17.8,10336
2015/04/18 11:39:26,5.0542,4.769,50.173,253.457,17.8,10337
2015/04/18 11:39:27,5.0543,4.777,50.175,253.463,17.8,10338
2015/04/18 11:39:28,5.0543,4.766,50.176,253.470,17.8,10339
2015/04/18 11:39:29,5.0543,4.769,50.178,253.477,17.8,10340
2015/04/18 11:39:30,5.0543,4.773,50.179,253.484,17.8,10341
2015/04/18 11:39:31,5.0542,4.766,50.180,253.491,17.8,10342
2015/04/18 11:39:32,5.0542,4.779,50.182,253.498,17.8,10343
2015/04/18 11:39:33,5.0542,4.777,50.183,253.504,17.8,10344
2015/04/18 11:39:34,5.0542,4.766,50.184,253.511,17.8,10345
2015/04/18 11:39:35,5.0543,4.769,50.186,253.518,17.8,10346
2015/04/18 11:39:36,5.0542,4.775,50.187,253.525,17.8,10347
2015/04/18 11:39:37,5.0543,4.773,50.188,253.532,17.8,10348
2015/04/18 11:39:38,5.0542,4.768,50.190,253.539,17.8,10349
2015/04/18 11:39:39,5.0542,4.771,50.191,253.546,17.8,10350
2015/04/18 11:39:40,5.0544,4.770,50.192,253.553,17.8,10351
2015/04/18 11:39:41,5.0543,4.774,50.194,253.559,17.8,10352
2015/04/18 11:39:42,5.0542,4.780,50.195,253.566,17.8,10353
2015/04/18 11:39:43,5.0543,4.767,50.197,253.573,17.8,10354
2015/04/18 11:39:44,5.0543,4.772,50.198,253.580,17.8,10355
2015/04/18 11:39:45,5.0542,4.785,50.199,253.587,17.9,10356
2015/04/18 11:39:46,5.0541,4.774,50.201,253.594,17.9,10357
2015/04/18 11:39:47,5.0531,4.965,50.202,253.601,17.9,10358
2015/04/18 11:39:48,5.0532,5.040,50.203,253.608,17.9,10359
2015/04/18 11:39:49,5.0533,5.024,50.205,253.614,17.9,10360
2015/04/18 11:39:50,5.0533,5.028,50.206,253.621,17.9,10361
2015/04/18 11:39:51,5.0533,5.025,50.207,253.628,17.9,10362
2015/04/18 11:39:52,5.0536,4.993,50.209,253.635,17.9,10363
2015/04/18 11:39:53,5.0535,5.007,50.210,253.642,17.9,10364
2015/04/18 11:39:54,5.0534,5.013,50.211,253.648,17.9,10365
2015/04/18 11:39:55,5.0535,5.000,50.213,253.655,17.9,10366
2015/04/18 11:39:56,5.0532,5.000,50.214,253.662,17.9,10367
2015/04/18 11:39:57,5.0532,5.008,50.215,253.669,18.0,10368
2015/04/18 11:39:58,5.0535,4.996,50.217,253.676,17.9,10369
2015/04/18 11:39:59,5.0532,4.999,50.218,253.682,18.0,10370
2015/04/18 11:40:00,5.0533,5.012,50.220,253.689,18.0,10371
2015/04/18 11:40:01,5.0534,4.993,50.221,253.696,18.0,10372
2015/04/18 11:40:02,5.0534,4.995,50.222,253.703,18.0,10373
2015/04/18 11:40:03,5.0535,5.009,50.224,253.710,18.0,10374
2015/04/18 11:40:04,5.0534,4.991,50.225,253.716,18.0,10375
2015/04/18 11:40:05,5.0535,4.992,50.226,253.723,18.0,10376
2015/04/18 11:40:06,5.0535,4.999,50.227,253.730,18.0,10377
2015/04/18 11:40:07,5.0537,4.982,50.229,253.737,18.0,10378
2015/04/18 11:40:08,5.0533,4.994,50.230,253.744,18.0,10379
2015/04/18 11:40:09,5.0535,4.998,50.232,253.750,18.0,10380
2015/04/18 11:40:10,5.0535,4.981,50.233,253.757,18.0,10381
2015/04/18 11:40:11,5.0534,4.987,50.234,253.764,18.0,10382
2015/04/18 11:40:12,5.0534,4.991,50.236,253.771,18.0,10383
2015/04/18 11:40:13,5.0536,4.984,50.237,253.778,18.1,10384
2015/04/18 11:40:14,5.0534,4.991,50.238,253.784,18.0,10385
2015/04/18 11:40:15,5.0534,4.995,50.240,253.791,18.0,10386
2015/04/18 11:40:16,5.0534,4.991,50.241,253.798,18.0,10387
2015/04/18 11:40:17,5.0542,5.026,50.242,253.805,18.0,10388
2015/04/18 11:40:18,5.0541,4.832,50.244,253.812,18.0,10389
2015/04/18 11:40:19,5.0543,4.827,50.245,253.819,18.0,10390
2015/04/18 11:40:20,5.0543,4.833,50.247,253.826,18.0,10391
2015/04/18 11:40:21,5.0542,4.818,50.248,253.833,18.0,10392
2015/04/18 11:40:22,5.0541,4.821,50.249,253.840,18.0,10393
2015/04/18 11:40:23,5.0541,4.826,50.251,253.847,18.0,10394
2015/04/18 11:40:24,5.0540,4.814,50.252,253.854,18.0,10395
2015/04/18 11:40:25,5.0543,4.816,50.254,253.861,18.0,10396
2015/04/18 11:40:26,5.0541,4.819,50.255,253.868,18.0,10397
2015/04/18 11:40:27,5.0543,4.819,50.256,253.875,18.0,10398
2015/04/18 11:40:28,5.0543,4.816,50.258,253.882,18.0,10399
2015/04/18 11:40:29,5.0541,4.814,50.259,253.889,18.0,10400
2015/04/18 11:40:30,5.0542,4.816,50.260,253.896,18.0,10401
2015/04/18 11:40:31,5.0542,4.802,50.262,253.903,18.1,10402
2015/04/18 11:40:32,5.0542,4.812,50.263,253.910,18.0,10403
2015/04/18 11:40:33,5.0542,4.810,50.265,253.917,18.1,10404
2015/04/18 11:40:34,5.0543,4.792,50.266,253.924,18.1,10405
2015/04/18 11:40:35,5.0543,4.810,50.267,253.931,18.1,10406
2015/04/18 11:40:36,5.0542,4.804,50.269,253.938,18.1,10407
2015/04/18 11:40:37,5.0541,4.801,50.270,253.945,18.1,10408
2015/04/18 11:40:38,5.0543,4.811,50.271,253.952,18.1,10409
2015/04/18 11:40:39,5.0543,4.799,50.273,253.959,18.1,10410
2015/04/18 11:40:40,5.0542,4.801,50.274,253.966,18.1,10411
2015/04/18 11:40:41,5.0540,4.807,50.276,253.973,18.1,10412
2015/04/18 11:40:42,5.0541,4.805,50.277,253.980,18.1,10413
2015/04/18 11:40:43,5.0543,4.805,50.278,253.987,18.1,10414
2015/04/18 11:40:44,5.0542,4.803,50.280,253.994,18.1,10415
2015/04/18 11:40:45,5.0542,4.802,50.281,254.001,18.1,10416
2015/04/18 11:40:46,5.0543,4.801,50.282,254.008,18.1,10417
2015/04/18 11:40:47,5.0540,4.807,50.284,254.015,18.1,10418
2015/04/18 11:40:48,5.0543,4.809,50.285,254.022,18.1,10419
2015/04/18 11:40:49,5.0542,4.790,50.287,254.029,18.1,10420
2015/04/18 11:40:50,5.0542,4.806,50.288,254.036,18.1,10421
2015/04/18 11:40:51,5.0544,4.807,50.289,254.043,18.1,10422
2015/04/18 11:40:52,5.0542,4.800,50.291,254.050,18.1,10423
2015/04/18 11:40:53,5.0541,4.808,50.292,254.057,18.1,10424
2015/04/18 11:40:54,5.0543,4.801,50.294,254.064,18.1,10425
2015/04/18 11:40:55,5.0542,4.797,50.295,254.071,18.1,10426
2015/04/18 11:40:56,5.0541,4.799,50.296,254.078,18.1,10427
2015/04/18 11:40:57,5.0541,4.791,50.298,254.085,18.2,10428
2015/04/18 11:40:58,5.0541,4.797,50.299,254.092,18.1,10429
2015/04/18 11:40:59,5.0540,4.798,50.300,254.099,18.1,10430
2015/04/18 11:41:00,5.0541,4.799,50.302,254.105,18.2,10431
2015/04/18 11:41:01,5.0541,4.793,50.303,254.112,18.2,10432
2015/04/18 11:41:02,5.0539,4.787,50.305,254.119,18.2,10433
2015/04/18 11:41:03,5.0542,4.789,50.306,254.126,18.2,10434
2015/04/18 11:41:04,5.0540,4.787,50.307,254.133,18.2,10435
2015/04/18 11:41:05,5.0540,4.790,50.309,254.140,18.2,10436
2015/04/18 11:41:06,5.0542,4.790,50.310,254.147,18.2,10437
2015/04/18 11:41:07,5.0543,4.779,50.311,254.154,18.2,10438
2015/04/18 11:41:08,5.0540,4.791,50.313,254.161,18.2,10439
2015/04/18 11:41:09,5.0542,4.784,50.314,254.168,18.2,10440
2015/04/18 11:41:10,5.0541,4.782,50.316,254.175,18.2,10441
2015/04/18 11:41:11,5.0542,4.794,50.317,254.182,18.2,10442
2015/04/18 11:41:12,5.0543,4.780,50.318,254.189,18.2,10443
2015/04/18 11:41:13,5.0543,4.785,50.320,254.196,18.2,10444
2015/04/18 11:41:14,5.0543,4.786,50.321,254.203,18.2,10445
2015/04/18 11:41:15,5.0544,4.776,50.322,254.210,18.2,10446
2015/04/18 11:41:16,5.0544,4.774,50.324,254.217,18.2,10447
2015/04/18 11:41:17,5.0542,4.786,50.325,254.224,18.1,10448
2015/04/18 11:41:18,5.0542,4.803,50.327,254.231,18.1,10449
2015/04/18 11:41:19,5.0545,4.805,50.328,254.238,18.1,10450
2015/04/18 11:41:20,5.0541,4.810,50.329,254.245,18.2,10451
2015/04/18 11:41:21,5.0541,4.807,50.331,254.252,18.1,10452
2015/04/18 11:41:22,5.0543,4.793,50.332,254.259,18.2,10453
2015/04/18 11:41:23,5.0542,4.806,50.334,254.266,18.1,10454
2015/04/18 11:41:24,5.0542,4.802,50.335,254.273,18.1,10455
2015/04/18 11:41:25,5.0543,4.791,50.336,254.279,18.1,10456
2015/04/18 11:41:26,5.0541,4.803,50.338,254.286,18.1,10457
2015/04/18 11:41:27,5.0542,4.795,50.339,254.293,18.1,10458
2015/04/18 11:41:28,5.0541,4.795,50.340,254.300,18.1,10459
2015/04/18 11:41:29,5.0541,4.806,50.342,254.307,18.1,10460
2015/04/18 11:41:30,5.0542,4.796,50.343,254.314,18.0,10461
2015/04/18 11:41:31,5.0542,4.794,50.345,254.321,18.0,10462
2015/04/18 11:41:32,5.0542,4.796,50.346,254.328,18.0,10463
2015/04/18 11:41:33,5.0542,4.795,50.347,254.335,18.0,10464
2015/04/18 11:41:34,5.0543,4.792,50.349,254.342,18.0,10465
2015/04/18 11:41:35,5.0544,4.791,50.350,254.349,18.0,10466
2015/04/18 11:41:36,5.0542,4.792,50.351,254.356,18.0,10467
2015/04/18 11:41:37,5.0543,4.786,50.353,254.363,18.0,10468
2015/04/18 11:41:38,5.0541,4.790,50.354,254.370,18.0,10469
2015/04/18 11:41:39,5.0543,4.791,50.355,254.377,18.0,10470
2015/04/18 11:41:40,5.0543,4.778,50.357,254.384,18.0,10471
2015/04/18 11:41:41,5.0541,4.802,50.358,254.391,18.0,10472
2015/04/18 11:41:42,5.0542,4.792,50.360,254.398,18.0,10473
2015/04/18 11:41:43,5.0542,4.779,50.361,254.405,18.0,10474
2015/04/18 11:41:44,5.0542,4.788,50.362,254.412,18.0,10475
2015/04/18 11:41:45,5.0541,4.781,50.364,254.419,18.0,10476
2015/04/18 11:41:46,5.0541,4.783,50.365,254.426,18.0,10477
2015/04/18 11:41:47,5.0543,4.787,50.367,254.433,18.0,10478
2015/04/18 11:41:48,5.0543,4.780,50.368,254.440,18.0,10479
2015/04/18 11:41:49,5.0542,4.776,50.369,254.447,18.0,10480
2015/04/18 11:41:50,5.0543,4.780,50.371,254.454,17.9,10481
2015/04/18 11:41:51,5.0544,4.789,50.372,254.460,17.9,10482
2015/04/18 11:41:52,5.0543,4.784,50.373,254.467,17.9,10483
2015/04/18 11:41:53,5.0542,4.775,50.375,254.474,17.8,10484
2015/04/18 11:41:54,5.0543,4.779,50.376,254.481,17.8,10485
2015/04/18 11:41:55,5.0541,4.771,50.378,254.488,17.8,10486
2015/04/18 11:41:56,5.0542,4.773,50.379,254.495,17.8,10487
2015/04/18 11:41:57,5.0543,4.773,50.380,254.502,17.8,10488
2015/04/18 11:41:58,5.0541,4.766,50.382,254.509,17.8,10489
2015/04/18 11:41:59,5.0542,4.783,50.383,254.516,17.9,10490
2015/04/18 11:42:00,5.0543,4.774,50.384,254.523,17.9,10491
2015/04/18 11:42:01,5.0539,4.776,50.386,254.530,18.0,10492
2015/04/18 11:42:02,5.0541,4.778,50.387,254.537,18.0,10493
2015/04/18 11:42:03,5.0543,4.767,50.389,254.544,17.9,10494
2015/04/18 11:42:04,5.0540,4.771,50.390,254.551,17.9,10495
2015/04/18 11:42:05,5.0539,4.777,50.391,254.558,17.9,10496
2015/04/18 11:42:06,5.0541,4.767,50.393,254.564,17.8,10497
2015/04/18 11:42:07,5.0539,4.777,50.394,254.571,17.8,10498
2015/04/18 11:42:08,5.0538,4.768,50.395,254.578,17.7,10499
2015/04/18 11:42:09,5.0540,4.762,50.397,254.585,17.7,10500
2015/04/18 11:42:10,5.0539,4.757,50.398,254.592,17.6,10501
