    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
    0,       8,  4.9906,  0.0000, 0.022, 0.022
    1,      11,  4.9929,  0.0000, 0.022, 0.022
    2,      14,  4.9926,  0.0000, 0.022, 0.022
    3,      17,  4.9934,  0.0000, 0.022, 0.022
    4,      20,  4.9921,  0.0000, 0.022, 0.023
    5,      23,  4.9939,  0.0000, 0.026, 0.030
    6,      26,  4.9926,  0.0000, 0.022, 0.022
    7,      29,  4.9949,  0.0000, 0.022, 0.023
    8,      32,  4.9936,  0.0000, 0.022, 0.022
    9,      35,  4.9934,  0.0000, 0.028, 0.030
   10,      38,  4.9931,  0.0000, 0.037, 0.024
   11,      41,  5.0733,  1.3893, 0.825, 0.825
   12,      44,  5.0269,  0.0707, 0.037, 0.036
   13,      47,  5.0438,  0.8917, 0.784, 3.136
   14,      50,  7.3011,  1.9339, 0.898, 3.236
   15,      53,  7.3001,  1.9420, 0.898, 3.235
   16,      56,  7.2888,  1.8375, 0.887, 3.225
   17,      59,  7.2898,  1.8405, 0.887, 3.225
   18,      62,  7.2921,  1.8478, 0.888, 3.226
   19,      65,  7.2921,  1.8482, 0.890, 3.226
   20,      68,  7.2921,  1.8476, 0.889, 3.226
   21,      71,  7.2931,  1.8494, 0.889, 3.225
   22,      74,  7.2938,  1.8574, 0.890, 3.227
   23,      77,  7.2936,  1.8577, 0.890, 3.227
   24,      80,  7.2936,  1.8545, 0.889, 3.226
   25,      83,  7.1013,  1.9343, 0.899, 3.234
   26,      86,  7.0986,  1.9146, 0.897, 3.232
   27,      89,  7.1006,  1.9202, 0.897, 3.233
   28,      92,  7.0998,  1.9168, 0.897, 3.232
   29,      95,  7.1008,  1.9179, 0.897, 3.232
   30,      98,  7.1016,  1.9187, 0.897, 3.232
   31,     101,  7.1018,  1.9266, 0.899, 3.234
   32,     104,  7.1086,  1.4353, 0.840, 3.181
   33,     107,  8.0581,  1.5986, 0.860, 3.201
   34,     110,  8.0565,  1.5990, 0.859, 3.200
   35,     113,  8.0586,  1.5952, 0.859, 3.201
   36,     116,  8.0606,  1.5993, 0.860, 3.202
   37,     119,  8.0606,  1.6171, 0.862, 3.203
   38,     122,  8.0576,  1.5959, 0.859, 3.200
   39,     125,  8.0555,  1.5962, 0.859, 3.200
   40,     128,  8.0571,  1.6006, 0.859, 3.201
   41,     131,  8.0603,  1.6000, 0.860, 3.201
   42,     134,  8.0573,  1.5967, 0.859, 3.201
   43,     137,  8.0583,  1.5970, 0.859, 3.201
   44,     140,  8.0578,  1.5970, 0.859, 3.200
   45,     143,  7.8585,  1.6428, 0.865, 3.205
   46,     146,  7.8603,  1.6430, 0.865, 3.205
   47,     149,  7.8585,  1.6396, 0.864, 3.205
   48,     152,  7.8603,  1.6396, 0.864, 3.205
   49,     155,  7.8593,  1.6394, 0.864, 3.205
   50,     158,  7.8603,  1.6440, 0.865, 3.205
   51,     161,  7.8588,  1.6438, 0.864, 3.206
   52,     164,  7.8585,  1.6396, 0.864, 3.205
   53,     167,  7.8613,  1.6608, 0.866, 3.206
   54,     170,  7.8618,  1.6421, 0.866, 3.206
   55,     173,  7.8593,  1.6445, 0.865, 3.205
   56,     176,  7.8605,  1.6561, 0.866, 3.207
   57,     179,  7.6665,  1.6876, 0.871, 3.211
   58,     182,  7.6637,  1.6835, 0.869, 3.209
   59,     185,  7.6673,  1.6835, 0.869, 3.210
   60,     188,  7.6670,  1.6878, 0.870, 3.211
   61,     191,  7.6683,  1.6892, 0.870, 3.210
   62,     194,  7.6678,  1.6837, 0.870, 3.211
   63,     197,  7.6678,  1.6838, 0.870, 3.210
   64,     200,  7.6675,  1.6837, 0.870, 3.211
   65,     203,  7.6673,  1.6840, 0.870, 3.210
   66,     206,  7.6648,  1.6880, 0.870, 3.210
   67,     209,  7.6640,  1.6837, 0.869, 3.209
   68,     212,  7.6660,  1.6838, 0.869, 3.209
   69,     215,  7.6663,  1.6838, 0.870, 3.210
   70,     218,  7.4665,  1.7316, 0.875, 3.215
   71,     221,  7.4672,  1.7360, 0.876, 3.215
   72,     224,  7.4675,  1.7538, 0.877, 3.217
   73,     227,  7.4675,  1.7417, 0.877, 3.217
   74,     230,  7.4670,  1.7532, 0.877, 3.217
   75,     233,  7.4660,  1.7319, 0.876, 3.215
   76,     236,  7.4665,  1.7411, 0.875, 3.215
   77,     239,  7.4660,  1.7368, 0.875, 3.216
   78,     242,  7.4690,  1.7535, 0.877, 3.217
   79,     245,  7.4647,  1.7342, 0.875, 3.214
   80,     248,  7.4675,  1.7328, 0.875, 3.215
   81,     251,  7.4680,  1.7326, 0.875, 3.215
   82,     254,  7.2926,  1.7953, 0.882, 3.222
   83,     257,  7.2891,  1.7816, 0.881, 3.220
   84,     260,  7.2926,  1.7770, 0.880, 3.220
   85,     263,  7.2906,  1.7771, 0.881, 3.220
   86,     266,  7.2928,  1.7770, 0.880, 3.220
   87,     269,  7.2921,  1.7770, 0.881, 3.220
   88,     272,  7.2936,  1.7866, 0.882, 3.221
   89,     275,  7.2921,  1.7814, 0.881, 3.220
   90,     278,  7.2921,  1.7771, 0.881, 3.220
   91,     281,  7.2916,  1.7775, 0.880, 3.220
   92,     284,  7.2923,  1.7775, 0.881, 3.220
   93,     287,  7.2933,  1.7776, 0.880, 3.220
   94,     290,  7.2886,  1.7876, 0.881, 3.220
   95,     293,  7.2926,  1.7822, 0.881, 3.221
   96,     296,  7.2918,  1.7783, 0.881, 3.220
   97,     299,  7.2913,  1.7783, 0.881, 3.220
   98,     302,  7.2931,  1.7786, 0.881, 3.220
   99,     305,  7.2931,  1.7786, 0.881, 3.220
  100,     308,  7.2921,  1.7833, 0.881, 3.221
  101,     311,  7.2916,  1.7837, 0.881, 3.220
  102,     314,  7.2923,  1.7791, 0.881, 3.220
  103,     317,  7.2883,  1.7791, 0.881, 3.220
  104,     320,  7.2906,  1.7794, 0.881, 3.220
  105,     323,  7.2913,  1.7792, 0.881, 3.220
  106,     326,  7.2903,  1.7796, 0.881, 3.220
  107,     329,  7.2941,  1.7866, 0.882, 3.221
  108,     332,  7.2901,  1.7801, 0.881, 3.220
  109,     335,  7.2906,  1.7801, 0.881, 3.220
  110,     338,  7.2913,  1.7801, 0.881, 3.220
  111,     341,  7.2951,  1.7801, 0.881, 3.221
  112,     344,  7.2913,  1.7802, 0.881, 3.220
  113,     347,  7.4695,  1.7406, 0.876, 3.216
  114,     350,  7.4682,  1.7402, 0.877, 3.216
  115,     353,  7.4682,  1.7364, 0.876, 3.216
  116,     356,  7.4687,  1.7367, 0.876, 3.215
  117,     359,  7.4682,  1.7367, 0.876, 3.216
  118,     362,  7.4670,  1.7367, 0.876, 3.215
  119,     365,  7.4672,  1.7367, 0.876, 3.216
  120,     368,  7.4670,  1.7414, 0.876, 3.216
  121,     371,  7.4687,  1.7371, 0.875, 3.215
  122,     374,  7.4675,  1.7371, 0.876, 3.215
  123,     377,  7.4690,  1.7416, 0.877, 3.216
  124,     380,  7.3920,  1.7964, 0.879, 3.218
  125,     383,  7.2931,  1.7819, 0.881, 3.220
  126,     386,  7.2928,  1.7862, 0.882, 3.221
  127,     389,  7.2923,  1.7939, 0.882, 3.221
  128,     392,  7.2943,  1.7823, 0.881, 3.220
  129,     395,  7.2933,  1.7823, 0.881, 3.220
  130,     398,  7.2931,  1.7825, 0.882, 3.220
  131,     401,  7.2921,  1.7828, 0.881, 3.220
  132,     404,  7.2938,  1.7830, 0.881, 3.221
  133,     407,  7.2946,  1.7867, 0.882, 3.221
  134,     410,  7.2928,  1.7874, 0.882, 3.221
  135,     413,  7.2941,  1.7830, 0.881, 3.220
  136,     416,  7.2913,  1.7837, 0.881, 3.219
  137,     419,  7.2911,  1.7835, 0.881, 3.220
  138,     422,  7.2931,  1.7838, 0.882, 3.221
  139,     425,  7.2943,  1.7876, 0.882, 3.221
  140,     428,  7.2923,  1.7838, 0.881, 3.221
  141,     431,  7.2908,  1.7843, 0.882, 3.221
  142,     434,  7.2913,  1.7847, 0.881, 3.220
  143,     437,  7.2896,  1.7845, 0.881, 3.220
  144,     440,  7.2911,  1.7845, 0.881, 3.220
  145,     443,  7.2931,  1.7922, 0.882, 3.222
  146,     446,  7.2931,  1.7856, 0.882, 3.221
  147,     449,  7.2931,  1.7850, 0.882, 3.220
  148,     452,  7.2901,  1.7850, 0.881, 3.219
  149,     455,  7.2911,  1.8057, 0.883, 3.221
  150,     458,  7.2913,  1.7853, 0.882, 3.219
  151,     461,  7.2923,  1.7852, 0.881, 3.220
  152,     464,  7.2923,  1.7895, 0.882, 3.220
  153,     467,  7.2943,  1.7856, 0.882, 3.221
  154,     470,  7.2941,  1.7859, 0.882, 3.221
  155,     473,  7.2926,  1.7862, 0.882, 3.220
  156,     476,  7.2913,  1.7859, 0.881, 3.220
  157,     479,  7.2938,  1.7859, 0.882, 3.221
  158,     482,  7.2936,  1.7913, 0.882, 3.221
  159,     485,  7.2948,  1.7908, 0.882, 3.221
  160,     488,  7.2928,  1.7866, 0.881, 3.221
  161,     491,  7.2941,  1.7867, 0.883, 3.222
  162,     494,  7.2911,  1.7871, 0.882, 3.221
  163,     497,  7.2946,  1.7869, 0.882, 3.221
  164,     500,  7.2943,  1.7869, 0.882, 3.221
  165,     503,  7.2941,  1.7918, 0.882, 3.221
  166,     506,  7.2933,  1.7917, 0.882, 3.221
  167,     509,  7.2938,  1.7920, 0.883, 3.222
  168,     512,  7.2948,  1.7982, 0.884, 3.223
  169,     515,  7.2926,  1.7877, 0.882, 3.221
  170,     518,  7.2948,  1.7881, 0.882, 3.221
  171,     521,  7.2916,  1.7884, 0.882, 3.221
  172,     524,  7.4695,  1.7486, 0.877, 3.216
  173,     527,  7.4680,  1.7440, 0.877, 3.216
  174,     530,  7.4670,  1.7440, 0.876, 3.216
  175,     533,  7.4697,  1.7443, 0.877, 3.215
  176,     536,  7.4697,  1.7443, 0.877, 3.217
  177,     539,  7.4687,  1.7445, 0.877, 3.216
  178,     542,  7.4697,  1.7489, 0.877, 3.217
  179,     545,  7.4702,  1.7491, 0.878, 3.216
  180,     548,  7.4705,  1.7445, 0.877, 3.216
  181,     551,  7.4667,  1.7450, 0.876, 3.215
  182,     554,  7.4710,  1.7451, 0.877, 3.216
  183,     557,  7.2921,  1.7900, 0.882, 3.220
  184,     560,  7.2938,  1.7898, 0.882, 3.220
  185,     563,  7.2941,  1.7948, 0.883, 3.222
  186,     566,  7.2943,  1.7907, 0.883, 3.221
  187,     569,  7.2938,  1.7907, 0.882, 3.221
  188,     572,  7.2928,  1.7903, 0.882, 3.220
  189,     575,  7.2908,  1.7958, 0.883, 3.220
  190,     578,  7.2951,  1.7959, 0.883, 3.221
  191,     581,  7.2933,  1.7959, 0.883, 3.221
  192,     584,  7.2948,  1.7959, 0.883, 3.221
  193,     587,  7.2956,  1.7975, 0.884, 3.223
  194,     590,  7.2954,  1.7913, 0.882, 3.221
  195,     593,  7.2943,  1.8075, 0.885, 3.223
  196,     596,  7.2941,  1.7918, 0.882, 3.222
  197,     599,  7.2943,  1.7918, 0.882, 3.221
  198,     602,  7.2931,  1.7920, 0.883, 3.221
  199,     605,  7.2943,  1.7922, 0.882, 3.221
  200,     608,  7.2936,  1.7923, 0.882, 3.221
  201,     611,  7.2946,  1.7923, 0.883, 3.221
  202,     614,  7.2931,  1.7926, 0.883, 3.221
  203,     617,  7.2941,  1.7928, 0.883, 3.221
  204,     620,  7.2948,  1.7972, 0.884, 3.222
  205,     623,  7.2946,  1.7979, 0.883, 3.222
  206,     626,  7.2923,  1.7931, 0.882, 3.220
  207,     629,  7.2933,  1.7936, 0.883, 3.220
  208,     632,  7.4710,  1.7491, 0.878, 3.217
  209,     635,  7.4692,  1.7491, 0.878, 3.215
  210,     638,  7.4433,  1.2614, 0.849, 3.189
  211,     641,  7.4715,  1.7535, 0.879, 3.218
  212,     644,  7.4705,  1.7494, 0.877, 3.217
  213,     647,  7.4712,  1.7499, 0.878, 3.217
  214,     650,  7.4695,  1.7499, 0.877, 3.216
  215,     653,  7.4730,  1.7497, 0.878, 3.217
  216,     656,  7.4707,  1.7499, 0.878, 3.217
  217,     659,  7.4720,  1.7706, 0.879, 3.219
  218,     662,  7.4690,  1.7544, 0.878, 3.216
  219,     665,  7.4700,  1.7506, 0.878, 3.216
  220,     668,  7.2948,  1.7953, 0.883, 3.222
  221,     671,  7.2961,  1.7954, 0.883, 3.222
  222,     674,  7.2931,  1.7958, 0.883, 3.221
  223,     677,  7.2943,  1.7956, 0.883, 3.222
  224,     680,  7.2954,  1.8001, 0.884, 3.222
  225,     683,  7.4705,  1.7732, 0.879, 3.218
  226,     686,  7.4712,  1.7510, 0.877, 3.217
  227,     689,  7.4695,  1.7512, 0.878, 3.216
  228,     692,  7.4697,  1.7513, 0.877, 3.216
  229,     695,  7.4682,  1.7517, 0.878, 3.215
  230,     698,  7.4705,  1.7576, 0.879, 3.217
  231,     701,  7.4695,  1.7561, 0.878, 3.217
  232,     704,  7.4697,  1.7520, 0.877, 3.216
  233,     707,  7.4705,  1.7576, 0.878, 3.217
  234,     710,  7.4725,  1.7561, 0.878, 3.217
  235,     713,  7.4710,  1.7628, 0.878, 3.217
  236,     716,  7.4712,  1.7527, 0.879, 3.218
  237,     719,  7.4705,  1.7528, 0.878, 3.217
  238,     722,  7.4723,  1.7532, 0.878, 3.217
  239,     725,  7.4705,  1.7532, 0.878, 3.216
  240,     728,  7.4705,  1.7528, 0.878, 3.216
  241,     731,  7.4725,  1.7530, 0.878, 3.217
  242,     734,  7.4715,  1.7527, 0.878, 3.216
  243,     737,  7.4717,  1.7573, 0.878, 3.218
  244,     740,  7.4743,  1.7577, 0.878, 3.218
  245,     743,  7.4738,  1.7535, 0.878, 3.217
  246,     746,  7.4738,  1.7537, 0.879, 3.217
  247,     749,  7.4720,  1.7535, 0.879, 3.217
  248,     752,  7.2979,  1.8096, 0.885, 3.224
  249,     755,  7.4720,  1.7538, 0.878, 3.218
  250,     758,  7.4717,  1.7583, 0.878, 3.218
  251,     761,  7.4735,  1.7540, 0.878, 3.218
  252,     764,  7.4712,  1.7540, 0.878, 3.217
  253,     767,  7.4715,  1.7543, 0.879, 3.217
  254,     770,  7.4710,  1.7542, 0.878, 3.216
  255,     773,  7.4717,  1.7636, 0.878, 3.216
  256,     776,  7.4720,  1.7590, 0.879, 3.217
  257,     779,  7.4725,  1.7542, 0.878, 3.216
  258,     782,  7.4725,  1.7546, 0.878, 3.217
  259,     785,  7.4715,  1.7544, 0.877, 3.217
  260,     788,  7.4690,  1.7548, 0.878, 3.216
  261,     791,  7.4720,  1.7549, 0.879, 3.217
  262,     794,  7.4723,  1.7551, 0.879, 3.216
  263,     797,  7.4730,  1.7598, 0.879, 3.218
  264,     800,  7.4712,  1.7553, 0.878, 3.217
  265,     803,  7.4720,  1.7549, 0.878, 3.217
  266,     806,  7.4707,  1.7553, 0.878, 3.217
  267,     809,  7.4723,  1.7553, 0.878, 3.217
  268,     812,  7.4717,  1.7553, 0.878, 3.217
  269,     815,  7.4725,  1.7598, 0.878, 3.217
  270,     818,  7.4712,  1.7598, 0.879, 3.217
  271,     821,  7.4723,  1.7559, 0.878, 3.217
  272,     824,  7.4717,  1.7558, 0.877, 3.217
  273,     827,  7.4509,  1.7740, 0.882, 3.220
  274,     830,  7.4720,  1.7561, 0.878, 3.217
  275,     833,  7.4710,  1.7561, 0.878, 3.217
  276,     836,  7.4720,  1.7629, 0.878, 3.218
  277,     839,  7.4695,  1.7568, 0.878, 3.216
  278,     842,  7.4705,  1.7605, 0.879, 3.217
  279,     845,  7.4700,  1.7569, 0.878, 3.215
  280,     848,  7.4725,  1.7568, 0.878, 3.217
  281,     851,  7.4725,  1.7568, 0.878, 3.216
  282,     854,  7.4712,  1.7611, 0.879, 3.217
  283,     857,  7.4707,  1.7573, 0.878, 3.216
  284,     860,  7.4705,  1.7571, 0.877, 3.216
  285,     863,  7.4700,  1.7573, 0.878, 3.216
  286,     866,  7.4697,  1.7573, 0.878, 3.216
  287,     869,  7.4717,  1.7571, 0.878, 3.216
  288,     872,  7.4715,  1.7618, 0.879, 3.216
  289,     875,  7.4725,  1.7574, 0.878, 3.217
  290,     878,  7.4720,  1.7574, 0.878, 3.217
  291,     881,  7.4697,  1.7574, 0.878, 3.216
  292,     884,  7.4730,  1.7574, 0.878, 3.217
  293,     887,  7.4712,  1.7577, 0.878, 3.217
  294,     890,  7.4717,  1.7621, 0.878, 3.216
  295,     893,  7.4725,  1.7786, 0.879, 3.218
  296,     896,  7.4725,  1.7582, 0.878, 3.217
  297,     899,  7.4715,  1.7582, 0.878, 3.217
  298,     902,  7.4738,  1.7583, 0.879, 3.217
  299,     905,  7.4707,  1.7583, 0.878, 3.216
  300,     908,  7.4715,  1.7626, 0.879, 3.218
  301,     911,  7.4728,  1.7585, 0.879, 3.217
  302,     914,  7.4710,  1.7588, 0.878, 3.218
  303,     917,  7.4728,  1.7587, 0.878, 3.217
  304,     920,  7.4712,  1.7590, 0.878, 3.217
  305,     923,  7.4717,  1.7593, 0.878, 3.217
  306,     926,  7.4715,  1.7636, 0.879, 3.217
  307,     929,  7.4712,  1.7634, 0.880, 3.218
  308,     932,  7.4717,  1.7595, 0.879, 3.217
  309,     935,  7.4720,  1.7595, 0.878, 3.217
  310,     938,  7.4448,  1.7833, 0.880, 3.219
  311,     941,  7.4728,  1.7696, 0.881, 3.220
  312,     944,  7.4700,  1.7843, 0.881, 3.219
  313,     947,  7.4720,  1.7603, 0.879, 3.218
  314,     950,  7.4692,  1.7600, 0.878, 3.217
  315,     953,  7.4712,  1.7603, 0.879, 3.217
  316,     956,  7.4715,  1.7603, 0.878, 3.217
  317,     959,  7.4717,  1.7603, 0.879, 3.217
  318,     962,  7.4728,  1.7665, 0.880, 3.218
  319,     965,  7.4750,  1.7662, 0.879, 3.218
  320,     968,  7.4728,  1.7609, 0.879, 3.218
  321,     971,  7.4750,  1.7610, 0.879, 3.217
  322,     974,  7.4725,  1.7652, 0.880, 3.218
  323,     977,  7.2956,  1.8114, 0.885, 3.223
  324,     980,  7.4717,  1.7650, 0.879, 3.218
  325,     983,  7.4745,  1.7652, 0.879, 3.218
  326,     986,  7.4735,  1.7613, 0.879, 3.218
  327,     989,  7.4725,  1.7614, 0.879, 3.218
  328,     992,  7.4725,  1.7616, 0.879, 3.218
  329,     995,  7.4728,  1.7618, 0.879, 3.218
  330,     998,  7.4725,  1.7664, 0.879, 3.218
  331,    1001,  7.4733,  1.7660, 0.879, 3.219
  332,    1004,  7.4725,  1.7618, 0.879, 3.217
  333,    1007,  7.4717,  1.7619, 0.879, 3.218
  334,    1010,  7.4728,  1.7618, 0.879, 3.218
  335,    1013,  7.2984,  1.8117, 0.885, 3.224
  336,    1016,  7.4730,  1.7664, 0.880, 3.219
  337,    1019,  7.4712,  1.7623, 0.878, 3.217
  338,    1022,  7.4725,  1.7624, 0.879, 3.218
  339,    1025,  7.4692,  1.7623, 0.879, 3.216
  340,    1028,  7.4733,  1.7626, 0.878, 3.218
  341,    1031,  7.4697,  1.7624, 0.878, 3.216
  342,    1034,  7.4723,  1.7669, 0.880, 3.218
  343,    1037,  7.4735,  1.7667, 0.880, 3.218
  344,    1040,  7.4728,  1.7672, 0.879, 3.219
  345,    1043,  7.4715,  1.7670, 0.879, 3.217
  346,    1046,  7.4720,  1.7623, 0.879, 3.217
  347,    1049,  7.4720,  1.7631, 0.879, 3.218
  348,    1052,  7.4740,  1.7672, 0.880, 3.218
  349,    1055,  7.4720,  1.7675, 0.880, 3.218
  350,    1058,  7.4740,  1.7629, 0.880, 3.218
  351,    1061,  7.4723,  1.7631, 0.879, 3.218
  352,    1064,  7.4723,  1.7629, 0.879, 3.218
  353,    1067,  7.4710,  1.7633, 0.879, 3.217
  354,    1070,  7.4728,  1.7677, 0.880, 3.219
  355,    1073,  7.4725,  1.7670, 0.879, 3.218
  356,    1076,  7.4725,  1.7633, 0.880, 3.218
  357,    1079,  7.4717,  1.7631, 0.879, 3.218
  358,    1082,  7.4720,  1.7638, 0.880, 3.218
  359,    1085,  7.4723,  1.7634, 0.879, 3.218
  360,    1088,  7.2961,  1.8151, 0.885, 3.222
  361,    1091,  7.4725,  1.7856, 0.881, 3.219
  362,    1094,  7.4712,  1.7638, 0.879, 3.217
  363,    1097,  7.4723,  1.7638, 0.879, 3.218
  364,    1100,  7.4720,  1.7636, 0.879, 3.218
  365,    1103,  7.4725,  1.7641, 0.879, 3.218
  366,    1106,  7.4730,  1.7708, 0.881, 3.219
  367,    1109,  7.4725,  1.7686, 0.880, 3.218
  368,    1112,  7.4712,  1.7641, 0.879, 3.217
  369,    1115,  7.4720,  1.7641, 0.879, 3.218
  370,    1118,  7.4723,  1.7643, 0.879, 3.217
  371,    1121,  7.4723,  1.7643, 0.879, 3.218
  372,    1124,  7.4720,  1.7643, 0.879, 3.218
  373,    1127,  7.2964,  1.8141, 0.885, 3.223
  374,    1130,  7.4725,  1.7756, 0.881, 3.219
  375,    1133,  7.4745,  1.7643, 0.879, 3.217
  376,    1136,  7.4725,  1.7644, 0.879, 3.217
  377,    1139,  7.4735,  1.7646, 0.879, 3.218
  378,    1142,  7.4723,  1.7646, 0.879, 3.217
  379,    1145,  7.4728,  1.7690, 0.880, 3.219
  380,    1148,  7.4733,  1.7647, 0.879, 3.218
  381,    1151,  7.4710,  1.7649, 0.879, 3.218
  382,    1154,  7.4725,  1.7647, 0.879, 3.217
  383,    1157,  7.4717,  1.7652, 0.879, 3.217
  384,    1160,  7.4728,  1.7649, 0.879, 3.218
  385,    1163,  7.2959,  1.8148, 0.885, 3.222
  386,    1166,  7.4725,  1.7691, 0.879, 3.218
  387,    1169,  7.4723,  1.7650, 0.879, 3.217
  388,    1172,  7.4725,  1.7652, 0.879, 3.217
  389,    1175,  7.4723,  1.7700, 0.880, 3.218
  390,    1178,  7.4725,  1.7652, 0.879, 3.218
  391,    1181,  7.4710,  1.7695, 0.879, 3.217
  392,    1184,  7.4725,  1.7698, 0.880, 3.218
  393,    1187,  7.4702,  1.7655, 0.879, 3.217
  394,    1190,  7.4723,  1.7657, 0.879, 3.218
  395,    1193,  7.4725,  1.7659, 0.879, 3.217
  396,    1196,  7.4725,  1.7773, 0.879, 3.218
  397,    1199,  7.4181,  1.8019, 0.924, 3.221
  398,    1202,  7.4743,  1.7662, 0.879, 3.217
  399,    1205,  7.4728,  1.7662, 0.879, 3.218
  400,    1208,  7.4748,  1.7662, 0.879, 3.218
  401,    1211,  7.4730,  1.7664, 0.879, 3.218
  402,    1214,  7.4748,  1.7852, 0.881, 3.220
  403,    1217,  7.4735,  1.7705, 0.879, 3.218
  404,    1220,  7.4715,  1.7664, 0.879, 3.218
  405,    1223,  7.4725,  1.7664, 0.879, 3.218
  406,    1226,  7.4733,  1.7859, 0.881, 3.221
  407,    1229,  7.4365,  1.7078, 0.815, 3.159
  408,    1232,  7.4740,  1.7665, 0.880, 3.218
  409,    1235,  7.4728,  1.7711, 0.880, 3.219
  410,    1238,  7.4743,  1.7866, 0.881, 3.220
  411,    1241,  7.4743,  1.7710, 0.880, 3.218
  412,    1244,  7.4733,  1.7724, 0.880, 3.219
  413,    1247,  7.4733,  1.7669, 0.879, 3.219
  414,    1250,  7.4715,  1.7669, 0.879, 3.216
  415,    1253,  7.4735,  1.7717, 0.880, 3.219
  416,    1256,  7.4730,  1.7674, 0.879, 3.218
  417,    1259,  7.4730,  1.7672, 0.879, 3.218
  418,    1262,  7.4728,  1.7672, 0.879, 3.217
  419,    1265,  7.4740,  1.7672, 0.879, 3.218
  420,    1268,  7.4735,  1.7672, 0.880, 3.218
  421,    1271,  7.4740,  1.7783, 0.881, 3.219
  422,    1274,  7.2971,  1.8218, 0.886, 3.224
  423,    1277,  7.4116,  1.7856, 0.884, 3.222
  424,    1280,  7.4738,  1.7674, 0.880, 3.218
  425,    1283,  7.4735,  1.7677, 0.879, 3.218
  426,    1286,  7.4733,  1.7679, 0.879, 3.218
  427,    1289,  7.4758,  1.7683, 0.880, 3.219
  428,    1292,  7.4733,  1.7677, 0.879, 3.219
  429,    1295,  7.4740,  1.7679, 0.879, 3.217
  430,    1298,  7.4733,  1.7679, 0.879, 3.218
  431,    1301,  7.4728,  1.7679, 0.880, 3.219
  432,    1304,  7.4735,  1.7680, 0.880, 3.218
  433,    1307,  7.4748,  1.7720, 0.880, 3.219
  434,    1310,  7.4748,  1.7680, 0.880, 3.218
  435,    1313,  7.2979,  1.8208, 0.886, 3.223
  436,    1316,  7.4740,  1.7681, 0.879, 3.218
  437,    1319,  7.4733,  1.7683, 0.879, 3.218
  438,    1322,  7.4733,  1.7685, 0.880, 3.219
  439,    1325,  7.4723,  1.7690, 0.879, 3.217
  440,    1328,  7.4735,  1.7688, 0.880, 3.218
  441,    1331,  7.4733,  1.7688, 0.880, 3.218
  442,    1334,  7.4743,  1.7690, 0.880, 3.219
  443,    1337,  7.4715,  1.7693, 0.879, 3.217
  444,    1340,  7.4740,  1.7690, 0.880, 3.218
  445,    1343,  7.4723,  1.7734, 0.881, 3.218
  446,    1346,  7.4738,  1.7760, 0.882, 3.220
  447,    1349,  7.4735,  1.7760, 0.882, 3.219
  448,    1352,  7.4745,  1.7690, 0.880, 3.218
  449,    1355,  7.4748,  1.7691, 0.880, 3.219
  450,    1358,  7.4733,  1.7693, 0.880, 3.218
  451,    1361,  7.4743,  1.7732, 0.880, 3.219
  452,    1364,  7.4755,  1.7739, 0.880, 3.219
  453,    1367,  7.4743,  1.7695, 0.879, 3.218
  454,    1370,  7.4760,  1.7693, 0.880, 3.218
  455,    1373,  7.4743,  1.7735, 0.880, 3.219
  456,    1376,  7.4750,  1.7695, 0.880, 3.219
  457,    1379,  7.4725,  1.7744, 0.880, 3.219
  458,    1382,  7.4728,  1.7700, 0.880, 3.218
  459,    1385,  7.4733,  1.7700, 0.880, 3.219
  460,    1388,  7.4720,  1.7701, 0.880, 3.218
  461,    1391,  7.4728,  1.7700, 0.880, 3.219
  462,    1394,  7.4728,  1.7705, 0.880, 3.218
  463,    1397,  7.4725,  1.7749, 0.881, 3.219
  464,    1400,  7.4755,  1.7706, 0.880, 3.218
  465,    1403,  7.4725,  1.7705, 0.880, 3.218
  466,    1406,  7.4730,  1.7705, 0.880, 3.218
  467,    1409,  7.4728,  1.7708, 0.880, 3.218
  468,    1412,  7.4738,  1.7708, 0.880, 3.218
  469,    1415,  7.4728,  1.7753, 0.881, 3.219
  470,    1418,  7.4720,  1.7710, 0.879, 3.218
  471,    1421,  7.4730,  1.7708, 0.879, 3.218
  472,    1424,  7.4730,  1.7760, 0.880, 3.218
  473,    1427,  7.4730,  1.7710, 0.880, 3.218
  474,    1430,  7.4723,  1.7710, 0.880, 3.218
  475,    1433,  7.4728,  1.7760, 0.880, 3.219
  476,    1436,  7.4725,  1.7711, 0.879, 3.218
  477,    1439,  7.4753,  1.7766, 0.880, 3.219
  478,    1442,  7.4728,  1.7711, 0.880, 3.218
  479,    1445,  7.4738,  1.7711, 0.880, 3.217
  480,    1448,  7.4743,  1.7711, 0.880, 3.218
  481,    1451,  7.4733,  1.7756, 0.880, 3.219
  482,    1454,  7.4730,  1.7713, 0.880, 3.218
  483,    1457,  7.4735,  1.7717, 0.880, 3.219
  484,    1460,  7.4670,  1.8029, 0.880, 3.218
  485,    1463,  7.4745,  1.8026, 0.884, 3.221
  486,    1466,  7.4733,  1.7773, 0.880, 3.218
  487,    1469,  7.4728,  1.7720, 0.880, 3.218
  488,    1472,  7.4728,  1.7719, 0.880, 3.218
  489,    1475,  7.4735,  1.7719, 0.880, 3.217
  490,    1478,  7.4730,  1.7717, 0.880, 3.218
  491,    1481,  7.4730,  1.7720, 0.880, 3.218
  492,    1484,  7.4733,  1.7890, 0.881, 3.219
