2015/05/17 13:37:48,V,A,Ah,Wh,T,S
2015/05/17 13:43:47,5.5088,1.8697,0.1851,1.0170,26.9,693
2015/05/17 13:43:48,5.5062,1.8653,0.1856,1.0198,26.8,694
2015/05/17 13:43:49,5.5040,1.8627,0.1861,1.0227,26.9,695
2015/05/17 13:43:50,5.5057,1.8646,0.1867,1.0255,26.9,696
2015/05/17 13:43:51,5.5091,1.8697,0.1872,1.0284,26.9,697
2015/05/17 13:43:52,5.5090,1.8695,0.1877,1.0312,26.9,698
2015/05/17 13:43:53,5.5044,1.8625,0.1882,1.0341,26.9,699
2015/05/17 13:43:54,5.5047,1.8624,0.1887,1.0370,26.9,700
2015/05/17 13:43:55,5.5094,1.8695,0.1892,1.0398,26.9,701
2015/05/17 13:43:56,5.5096,1.8696,0.1898,1.0426,26.9,702
2015/05/17 13:43:57,5.2425,0.3869,0.1899,1.0432,26.9,703
2015/05/17 13:43:58,5.5026,2.2113,0.1901,1.0443,26.9,704
2015/05/17 13:43:59,5.5108,2.2122,0.1907,1.0477,26.9,705
2015/05/17 13:44:00,5.5152,2.2127,0.1913,1.0510,26.9,706
2015/05/17 13:44:01,5.5183,2.2131,0.1919,1.0544,26.9,707
2015/05/17 13:44:02,5.5196,2.2133,0.1925,1.0578,26.9,708
2015/05/17 13:44:03,5.5207,2.2137,0.1931,1.0612,26.9,709
2015/05/17 13:44:04,5.5214,2.2138,0.1938,1.0646,26.9,710
2015/05/17 13:44:05,5.5220,2.2141,0.1944,1.0680,26.9,711
2015/05/17 13:44:06,5.5224,2.2141,0.1950,1.0714,26.9,712
2015/05/17 13:44:07,5.5227,2.2144,0.1956,1.0748,26.9,713
2015/05/17 13:44:08,5.5234,2.2145,0.1962,1.0782,26.9,714
2015/05/17 13:44:09,5.5236,2.2147,0.1968,1.0816,26.9,715
2015/05/17 13:44:10,5.5240,2.2149,0.1974,1.0850,26.9,716
2015/05/17 13:44:11,5.5242,2.2149,0.1981,1.0884,26.9,717
2015/05/17 13:44:12,5.5244,2.2150,0.1987,1.0918,26.9,718
2015/05/17 13:44:13,5.5246,2.2152,0.1993,1.0952,26.9,719
2015/05/17 13:44:14,5.5250,2.2152,0.1999,1.0986,26.9,720
2015/05/17 13:44:15,5.5254,2.2154,0.2005,1.1020,26.9,721
2015/05/17 13:44:16,5.5255,2.2155,0.2011,1.1054,26.9,722
2015/05/17 13:44:17,5.3204,0.0055,0.2018,1.1088,26.9,723
2015/05/17 13:44:18,5.4552,2.1737,0.2019,1.1094,26.9,724
2015/05/17 13:44:19,5.5166,2.2157,0.2025,1.1127,26.9,725
2015/05/17 13:44:20,5.5207,2.2159,0.2031,1.1161,26.9,726
2015/05/17 13:44:21,5.5224,2.2159,0.2037,1.1195,26.9,727
2015/05/17 13:44:22,5.5245,2.2161,0.2043,1.1229,26.9,728
2015/05/17 13:44:23,5.5256,2.2163,0.2049,1.1263,26.9,729
2015/05/17 13:44:24,5.5262,2.2163,0.2056,1.1297,26.9,730
2015/05/17 13:44:25,5.5266,2.2164,0.2062,1.1331,26.9,731
2015/05/17 13:44:26,5.5271,2.2165,0.2068,1.1365,26.9,732
2015/05/17 13:44:27,5.5273,2.2166,0.2074,1.1400,26.9,733
2015/05/17 13:44:28,5.5276,2.2166,0.2080,1.1434,26.9,734
2015/05/17 13:44:29,5.5280,2.2168,0.2086,1.1468,26.9,735
2015/05/17 13:44:30,5.5284,2.2168,0.2092,1.1502,26.9,736
2015/05/17 13:44:31,5.5285,2.2168,0.2099,1.1536,26.9,737
2015/05/17 13:44:32,5.5286,2.2168,0.2105,1.1570,26.9,738
2015/05/17 13:44:33,5.5290,2.2170,0.2111,1.1604,26.9,739
2015/05/17 13:44:34,5.5290,2.2171,0.2117,1.1638,26.9,740
2015/05/17 13:44:35,5.5292,2.2171,0.2123,1.1672,26.9,741
2015/05/17 13:44:36,5.5294,2.2171,0.2129,1.1706,26.9,742
2015/05/17 13:44:37,5.5294,2.2171,0.2136,1.1740,26.9,743
2015/05/17 13:44:38,5.2569,0.3843,0.2136,1.1740,26.9,744
2015/05/17 13:44:39,5.5203,2.2173,0.2138,1.1755,26.9,745
2015/05/17 13:44:40,5.5284,2.2174,0.2145,1.1789,26.9,746
2015/05/17 13:44:41,5.5301,2.2175,0.2151,1.1823,26.9,747
2015/05/17 13:44:42,5.5307,2.2175,0.2157,1.1857,26.9,748
2015/05/17 13:44:43,5.5318,2.2175,0.2163,1.1891,26.9,749
2015/05/17 13:44:44,5.5326,2.2177,0.2169,1.1925,26.9,750
2015/05/17 13:44:45,5.5332,2.2178,0.2175,1.1959,26.9,751
2015/05/17 13:44:46,5.5336,2.2177,0.2182,1.1993,26.9,752
2015/05/17 13:44:47,5.5336,2.2179,0.2188,1.2028,26.9,753
2015/05/17 13:44:48,5.5340,2.2179,0.2194,1.2062,26.9,754
2015/05/17 13:44:49,5.5344,2.2180,0.2200,1.2096,26.9,755
2015/05/17 13:44:50,5.5345,2.2180,0.2206,1.2130,26.9,756
2015/05/17 13:44:51,5.5347,2.2180,0.2212,1.2164,26.9,757
2015/05/17 13:44:52,5.5349,2.2182,0.2218,1.2198,26.9,758
2015/05/17 13:44:53,5.5350,2.2181,0.2225,1.2232,26.9,759
2015/05/17 13:44:54,5.5352,2.2182,0.2231,1.2266,26.9,760
2015/05/17 13:44:55,5.5354,2.2182,0.2237,1.2300,26.9,761
2015/05/17 13:44:56,5.5357,2.2183,0.2243,1.2334,26.9,762
2015/05/17 13:44:57,5.5358,2.2183,0.2249,1.2369,26.9,763
2015/05/17 13:44:58,5.3113,0.0402,0.2255,1.2403,26.9,764
2015/05/17 13:44:59,5.5052,2.2179,0.2257,1.2408,26.9,765
2015/05/17 13:45:00,5.5296,2.2185,0.2263,1.2442,26.9,766
2015/05/17 13:45:01,5.5324,2.2185,0.2269,1.2476,26.9,767
2015/05/17 13:45:02,5.5340,2.2184,0.2275,1.2511,26.9,768
2015/05/17 13:45:03,5.5350,2.2186,0.2281,1.2545,26.9,769
2015/05/17 13:45:04,5.5357,2.2185,0.2287,1.2579,26.9,770
2015/05/17 13:45:05,5.5364,2.2186,0.2294,1.2613,26.9,771
2015/05/17 13:45:06,5.5369,2.2186,0.2300,1.2647,26.9,772
2015/05/17 13:45:07,5.5372,2.2186,0.2306,1.2681,26.9,773
2015/05/17 13:45:08,5.5374,2.2187,0.2312,1.2715,26.9,774
2015/05/17 13:45:09,5.5379,2.2188,0.2318,1.2749,26.9,775
2015/05/17 13:45:10,5.5379,2.2190,0.2324,1.2784,26.9,776
2015/05/17 13:45:11,5.5383,2.2188,0.2330,1.2818,26.9,777
2015/05/17 13:45:12,5.5383,2.2188,0.2337,1.2852,26.9,778
2015/05/17 13:45:13,5.5385,2.2189,0.2343,1.2886,26.9,779
2015/05/17 13:45:14,5.5386,2.2189,0.2349,1.2920,26.9,780
2015/05/17 13:45:15,5.5390,2.2190,0.2355,1.2954,26.9,781
2015/05/17 13:45:16,5.5391,2.2190,0.2361,1.2988,26.9,782
2015/05/17 13:45:17,5.5392,2.2190,0.2367,1.3022,26.9,783
2015/05/17 13:45:18,5.5392,2.2190,0.2374,1.3057,26.9,784
2015/05/17 13:45:19,5.2613,0.3873,0.2374,1.3057,26.9,785
2015/05/17 13:45:20,5.5291,2.2192,0.2377,1.3075,26.9,786
2015/05/17 13:45:21,5.5358,2.2192,0.2383,1.3110,26.9,787
2015/05/17 13:45:22,5.5383,2.2192,0.2389,1.3144,26.9,788
2015/05/17 13:45:23,5.5391,2.2193,0.2396,1.3178,27.0,789
2015/05/17 13:45:24,5.5402,2.2193,0.2402,1.3212,27.0,790
2015/05/17 13:45:25,5.5405,2.2193,0.2408,1.3246,27.0,791
2015/05/17 13:45:26,5.5408,2.2193,0.2414,1.3280,27.0,792
2015/05/17 13:45:27,5.5413,2.2193,0.2420,1.3314,27.0,793
2015/05/17 13:45:28,5.5413,2.2193,0.2426,1.3349,27.0,794
2015/05/17 13:45:29,5.5416,2.2194,0.2433,1.3383,27.0,795
2015/05/17 13:45:30,5.5420,2.2193,0.2439,1.3417,27.0,796
2015/05/17 13:45:31,5.5421,2.2195,0.2445,1.3451,27.0,797
2015/05/17 13:45:32,5.5422,2.2195,0.2451,1.3485,27.0,798
2015/05/17 13:45:33,5.5425,2.2194,0.2457,1.3519,27.0,799
2015/05/17 13:45:34,5.5426,2.2195,0.2463,1.3554,27.0,800
2015/05/17 13:45:35,5.5427,2.2195,0.2470,1.3588,27.0,801
2015/05/17 13:45:36,5.5430,2.2195,0.2476,1.3622,27.0,802
2015/05/17 13:45:37,5.5431,2.2194,0.2482,1.3656,27.0,803
2015/05/17 13:45:38,5.5431,2.2195,0.2488,1.3690,27.0,804
2015/05/17 13:45:39,5.3137,0.0885,0.2494,1.3725,27.0,805
2015/05/17 13:45:40,5.5206,2.2202,0.2495,1.3730,27.0,806
2015/05/17 13:45:41,5.5369,2.2198,0.2502,1.3764,27.0,807
2015/05/17 13:45:42,5.5400,2.2198,0.2508,1.3798,27.0,808
2015/05/17 13:45:43,5.5410,2.2197,0.2514,1.3833,27.0,809
2015/05/17 13:45:44,5.5419,2.2197,0.2520,1.3867,27.0,810
2015/05/17 13:45:45,5.5426,2.2198,0.2526,1.3901,27.0,811
2015/05/17 13:45:46,5.5431,2.2197,0.2532,1.3935,27.0,812
2015/05/17 13:45:47,5.5436,2.2199,0.2539,1.3969,27.0,813
2015/05/17 13:45:48,5.5438,2.2197,0.2545,1.4004,27.0,814
2015/05/17 13:45:49,5.5441,2.2199,0.2551,1.4038,27.0,815
2015/05/17 13:45:50,5.5442,2.2198,0.2557,1.4072,27.0,816
2015/05/17 13:45:51,5.5444,2.2198,0.2563,1.4106,27.0,817
2015/05/17 13:45:52,5.5448,2.2198,0.2569,1.4140,27.0,818
2015/05/17 13:45:53,5.5449,2.2198,0.2576,1.4174,27.0,819
2015/05/17 13:45:54,5.5451,2.2199,0.2582,1.4209,27.0,820
2015/05/17 13:45:55,5.5450,2.2197,0.2588,1.4243,27.0,821
2015/05/17 13:45:56,5.5451,2.2197,0.2594,1.4277,27.0,822
2015/05/17 13:45:57,5.5452,2.2197,0.2600,1.4311,27.0,823
2015/05/17 13:45:58,5.5455,2.2198,0.2606,1.4345,27.0,824
2015/05/17 13:45:59,5.5457,2.2197,0.2613,1.4380,27.0,825
2015/05/17 13:46:00,5.2648,0.3915,0.2613,1.4380,27.0,826
2015/05/17 13:46:01,5.5344,2.2201,0.2617,1.4401,27.0,827
2015/05/17 13:46:02,5.5406,2.2202,0.2623,1.4436,27.0,828
2015/05/17 13:46:03,5.5420,2.2202,0.2629,1.4470,27.0,829
2015/05/17 13:46:04,5.5429,2.2200,0.2635,1.4504,27.0,830
2015/05/17 13:46:05,5.5432,2.2200,0.2641,1.4538,27.0,831
2015/05/17 13:46:06,5.5441,2.2200,0.2647,1.4572,27.0,832
2015/05/17 13:46:07,5.5443,2.2200,0.2654,1.4607,27.0,833
2015/05/17 13:46:08,5.5447,2.2199,0.2660,1.4641,27.0,834
2015/05/17 13:46:09,5.5449,2.2202,0.2666,1.4675,27.0,835
2015/05/17 13:46:10,5.5453,2.2202,0.2672,1.4709,27.0,836
2015/05/17 13:46:11,5.5456,2.2201,0.2678,1.4743,27.0,837
2015/05/17 13:46:12,5.5459,2.2202,0.2684,1.4778,27.0,838
2015/05/17 13:46:13,5.5459,2.2202,0.2691,1.4812,27.0,839
2015/05/17 13:46:14,5.5460,2.2202,0.2697,1.4846,27.0,840
2015/05/17 13:46:15,5.5463,2.2202,0.2703,1.4880,27.0,841
2015/05/17 13:46:16,5.5462,2.2202,0.2709,1.4914,27.0,842
2015/05/17 13:46:17,5.5465,2.2202,0.2715,1.4949,27.0,843
2015/05/17 13:46:18,5.5464,2.2203,0.2721,1.4983,27.0,844
2015/05/17 13:46:19,5.5467,2.2202,0.2728,1.5017,27.0,845
2015/05/17 13:46:20,5.3408,0.1180,0.2734,1.5051,27.0,846
2015/05/17 13:46:21,5.5296,2.2211,0.2735,1.5057,27.0,847
2015/05/17 13:46:22,5.5424,2.2205,0.2741,1.5091,27.0,848
2015/05/17 13:46:23,5.5449,2.2206,0.2747,1.5125,27.0,849
2015/05/17 13:46:24,5.5460,2.2206,0.2753,1.5159,27.0,850
2015/05/17 13:46:25,5.5462,2.2205,0.2760,1.5194,27.0,851
2015/05/17 13:46:26,5.5468,2.2204,0.2766,1.5228,27.0,852
2015/05/17 13:46:27,5.5473,2.2205,0.2772,1.5262,27.0,853
2015/05/17 13:46:28,5.5478,2.2205,0.2778,1.5296,27.0,854
2015/05/17 13:46:29,5.5481,2.2205,0.2784,1.5330,27.0,855
2015/05/17 13:46:30,5.5483,2.2206,0.2790,1.5365,27.0,856
2015/05/17 13:46:31,5.5485,2.2206,0.2797,1.5399,27.0,857
2015/05/17 13:46:32,5.5486,2.2205,0.2803,1.5433,27.0,858
2015/05/17 13:46:33,5.5490,2.2206,0.2809,1.5467,27.0,859
2015/05/17 13:46:34,5.5491,2.2204,0.2815,1.5502,27.0,860
2015/05/17 13:46:35,5.5491,2.2206,0.2821,1.5536,27.0,861
2015/05/17 13:46:36,5.5493,2.2206,0.2827,1.5570,27.0,862
2015/05/17 13:46:37,5.5495,2.2206,0.2834,1.5604,27.0,863
2015/05/17 13:46:38,5.5495,2.2206,0.2840,1.5639,27.0,864
2015/05/17 13:46:39,5.5498,2.2206,0.2846,1.5673,27.0,865
2015/05/17 13:46:40,5.5499,2.2206,0.2852,1.5707,27.0,866
2015/05/17 13:46:41,5.2672,0.3897,0.2852,1.5707,27.0,867
2015/05/17 13:46:42,5.5407,2.2210,0.2857,1.5731,27.0,868
2015/05/17 13:46:43,5.5461,2.2209,0.2863,1.5766,27.0,869
2015/05/17 13:46:44,5.5478,2.2208,0.2869,1.5800,27.0,870
2015/05/17 13:46:45,5.5485,2.2206,0.2875,1.5834,27.0,871
2015/05/17 13:46:46,5.5490,2.2206,0.2881,1.5868,27.0,872
2015/05/17 13:46:47,5.5494,2.2206,0.2887,1.5902,27.0,873
2015/05/17 13:46:48,5.5497,2.2207,0.2894,1.5937,27.0,874
2015/05/17 13:46:49,5.5501,2.2207,0.2900,1.5971,27.0,875
2015/05/17 13:46:50,5.5503,2.2207,0.2906,1.6005,27.0,876
2015/05/17 13:46:51,5.5505,2.2207,0.2912,1.6039,27.0,877
2015/05/17 13:46:52,5.5506,2.2206,0.2918,1.6074,27.0,878
2015/05/17 13:46:53,5.5508,2.2208,0.2924,1.6108,27.0,879
2015/05/17 13:46:54,5.5509,2.2209,0.2931,1.6142,27.0,880
2015/05/17 13:46:55,5.5511,2.2209,0.2937,1.6176,27.1,881
2015/05/17 13:46:56,5.5511,2.2208,0.2943,1.6211,27.0,882
2015/05/17 13:46:57,5.5513,2.2209,0.2949,1.6245,27.1,883
2015/05/17 13:46:58,5.5517,2.2209,0.2955,1.6279,27.1,884
2015/05/17 13:46:59,5.5517,2.2209,0.2961,1.6313,27.1,885
2015/05/17 13:47:00,5.5519,2.2208,0.2968,1.6348,27.0,886
2015/05/17 13:47:01,5.3143,0.1603,0.2974,1.6382,27.1,887
2015/05/17 13:47:02,5.5348,2.2216,0.2975,1.6387,27.1,888
2015/05/17 13:47:03,5.5460,2.2211,0.2981,1.6422,27.1,889
2015/05/17 13:47:04,5.5486,2.2210,0.2987,1.6456,27.1,890
2015/05/17 13:47:05,5.5501,2.2209,0.2993,1.6490,27.1,891
2015/05/17 13:47:06,5.5509,2.2209,0.3000,1.6524,27.1,892
2015/05/17 13:47:07,5.5514,2.2209,0.3006,1.6559,27.1,893
2015/05/17 13:47:08,5.5518,2.2209,0.3012,1.6593,27.1,894
2015/05/17 13:47:09,5.5522,2.2210,0.3018,1.6627,27.1,895
2015/05/17 13:47:10,5.5523,2.2210,0.3024,1.6661,27.1,896
2015/05/17 13:47:11,5.5525,2.2209,0.3030,1.6696,27.1,897
2015/05/17 13:47:12,5.5526,2.2209,0.3037,1.6730,27.1,898
2015/05/17 13:47:13,5.5528,2.2209,0.3043,1.6764,27.1,899
2015/05/17 13:47:14,5.5531,2.2211,0.3049,1.6798,27.1,900
2015/05/17 13:47:15,5.5532,2.2210,0.3055,1.6833,27.1,901
2015/05/17 13:47:16,5.5535,2.2211,0.3061,1.6867,27.1,902
2015/05/17 13:47:17,5.5538,2.2211,0.3067,1.6901,27.1,903
2015/05/17 13:47:18,5.5538,2.2209,0.3074,1.6935,27.1,904
2015/05/17 13:47:19,5.5539,2.2210,0.3080,1.6970,27.1,905
2015/05/17 13:47:20,5.5540,2.2209,0.3086,1.7004,27.1,906
2015/05/17 13:47:21,5.5649,2.1941,0.3092,1.7038,27.1,907
2015/05/17 13:47:22,5.2691,0.3840,0.3092,1.7038,27.1,908
2015/05/17 13:47:23,5.5443,2.2214,0.3097,1.7065,27.1,909
2015/05/17 13:47:24,5.5492,2.2212,0.3103,1.7099,27.1,910
2015/05/17 13:47:25,5.5509,2.2213,0.3109,1.7134,27.1,911
2015/05/17 13:47:26,5.5518,2.2212,0.3116,1.7168,27.1,912
2015/05/17 13:47:27,5.5524,2.2211,0.3122,1.7202,27.1,913
2015/05/17 13:47:28,5.5529,2.2212,0.3128,1.7236,27.1,914
2015/05/17 13:47:29,5.5533,2.2212,0.3134,1.7271,27.1,915
2015/05/17 13:47:30,5.5536,2.2213,0.3140,1.7305,27.1,916
2015/05/17 13:47:31,5.5539,2.2213,0.3146,1.7339,27.1,917
2015/05/17 13:47:32,5.5540,2.2214,0.3153,1.7373,27.1,918
2015/05/17 13:47:33,5.5541,2.2214,0.3159,1.7408,27.1,919
2015/05/17 13:47:34,5.5545,2.2215,0.3165,1.7442,27.1,920
2015/05/17 13:47:35,5.5545,2.2214,0.3171,1.7476,27.1,921
2015/05/17 13:47:36,5.5546,2.2214,0.3177,1.7510,27.1,922
2015/05/17 13:47:37,5.5548,2.2213,0.3183,1.7545,27.1,923
2015/05/17 13:47:38,5.5549,2.2215,0.3190,1.7579,27.1,924
2015/05/17 13:47:39,5.5551,2.2215,0.3196,1.7613,27.1,925
2015/05/17 13:47:40,5.5552,2.2215,0.3202,1.7648,27.1,926
2015/05/17 13:47:41,5.5554,2.2215,0.3208,1.7682,27.1,927
2015/05/17 13:47:42,5.3433,0.1972,0.3214,1.7716,27.1,928
2015/05/17 13:47:43,5.5386,2.2222,0.3215,1.7722,27.1,929
2015/05/17 13:47:44,5.5491,2.2217,0.3222,1.7756,27.1,930
2015/05/17 13:47:45,5.5512,2.2215,0.3228,1.7790,27.1,931
2015/05/17 13:47:46,5.5520,2.2215,0.3234,1.7825,27.1,932
2015/05/17 13:47:47,5.5525,2.2215,0.3240,1.7859,27.1,933
2015/05/17 13:47:48,5.5531,2.2215,0.3246,1.7893,27.1,934
2015/05/17 13:47:49,5.5535,2.2215,0.3252,1.7927,27.1,935
2015/05/17 13:47:50,5.5539,2.2215,0.3259,1.7962,27.1,936
2015/05/17 13:47:51,5.5543,2.2215,0.3265,1.7996,27.1,937
2015/05/17 13:47:52,5.5545,2.2215,0.3271,1.8030,27.1,938
2015/05/17 13:47:53,5.5546,2.2215,0.3277,1.8064,27.1,939
2015/05/17 13:47:54,5.5548,2.2215,0.3283,1.8099,27.1,940
2015/05/17 13:47:55,5.5551,2.2215,0.3289,1.8133,27.1,941
2015/05/17 13:47:56,5.5551,2.2216,0.3296,1.8167,27.1,942
2015/05/17 13:47:57,5.5552,2.2216,0.3302,1.8202,27.1,943
2015/05/17 13:47:58,5.5556,2.2217,0.3308,1.8236,27.1,944
2015/05/17 13:47:59,5.5557,2.2216,0.3314,1.8270,27.1,945
2015/05/17 13:48:00,5.5559,2.2216,0.3320,1.8304,27.1,946
2015/05/17 13:48:01,5.5561,2.2216,0.3326,1.8339,27.1,947
2015/05/17 13:48:02,5.5811,2.0250,0.3333,1.8373,27.1,948
2015/05/17 13:48:03,5.2711,0.3843,0.3333,1.8373,27.1,949
2015/05/17 13:48:04,5.5462,2.2218,0.3338,1.8402,27.1,950
2015/05/17 13:48:05,5.5512,2.2219,0.3344,1.8436,27.1,951
2015/05/17 13:48:06,5.5527,2.2218,0.3350,1.8471,27.1,952
2015/05/17 13:48:07,5.5539,2.2218,0.3356,1.8505,27.1,953
2015/05/17 13:48:08,5.5540,2.2217,0.3363,1.8539,27.1,954
2015/05/17 13:48:09,5.5545,2.2218,0.3369,1.8573,27.1,955
2015/05/17 13:48:10,5.5549,2.2218,0.3375,1.8608,27.1,956
2015/05/17 13:48:11,5.5554,2.2218,0.3381,1.8642,27.1,957
2015/05/17 13:48:12,5.5554,2.2217,0.3387,1.8676,27.1,958
2015/05/17 13:48:13,5.5557,2.2217,0.3393,1.8711,27.2,959
2015/05/17 13:48:14,5.5557,2.2218,0.3400,1.8745,27.2,960
2015/05/17 13:48:15,5.5561,2.2218,0.3406,1.8779,27.2,961
2015/05/17 13:48:16,5.5563,2.2218,0.3412,1.8813,27.1,962
2015/05/17 13:48:17,5.5562,2.2218,0.3418,1.8848,27.1,963
2015/05/17 13:48:18,5.5565,2.2218,0.3424,1.8882,27.2,964
2015/05/17 13:48:19,5.5566,2.2218,0.3431,1.8916,27.2,965
2015/05/17 13:48:20,5.5567,2.2218,0.3437,1.8951,27.2,966
2015/05/17 13:48:21,5.5567,2.2218,0.3443,1.8985,27.2,967
2015/05/17 13:48:22,5.5568,2.2218,0.3449,1.9019,27.2,968
2015/05/17 13:48:23,5.3333,0.2327,0.3455,1.9053,27.2,969
2015/05/17 13:48:24,5.5419,2.2225,0.3456,1.9059,27.2,970
2015/05/17 13:48:25,5.5511,2.2219,0.3462,1.9093,27.2,971
2015/05/17 13:48:26,5.5531,2.2221,0.3469,1.9128,27.2,972
2015/05/17 13:48:27,5.5544,2.2220,0.3475,1.9162,27.2,973
2015/05/17 13:48:28,5.5547,2.2219,0.3481,1.9196,27.2,974
2015/05/17 13:48:29,5.5555,2.2219,0.3487,1.9231,27.2,975
2015/05/17 13:48:30,5.5557,2.2219,0.3493,1.9265,27.2,976
2015/05/17 13:48:31,5.5561,2.2219,0.3499,1.9299,27.2,977
2015/05/17 13:48:32,5.5564,2.2219,0.3506,1.9333,27.2,978
2015/05/17 13:48:33,5.5566,2.2219,0.3512,1.9368,27.2,979
2015/05/17 13:48:34,5.5568,2.2219,0.3518,1.9402,27.2,980
2015/05/17 13:48:35,5.5569,2.2220,0.3524,1.9436,27.2,981
2015/05/17 13:48:36,5.5571,2.2219,0.3530,1.9471,27.2,982
2015/05/17 13:48:37,5.5574,2.2218,0.3537,1.9505,27.2,983
2015/05/17 13:48:38,5.5576,2.2219,0.3543,1.9539,27.2,984
2015/05/17 13:48:39,5.5575,2.2218,0.3549,1.9574,27.2,985
2015/05/17 13:48:40,5.5578,2.2219,0.3555,1.9608,27.2,986
2015/05/17 13:48:41,5.5579,2.2219,0.3561,1.9642,27.2,987
2015/05/17 13:48:42,5.5580,2.2219,0.3567,1.9676,27.2,988
2015/05/17 13:48:43,5.5853,1.7934,0.3574,1.9711,27.2,989
2015/05/17 13:48:44,5.2721,0.3913,0.3574,1.9711,27.2,990
2015/05/17 13:48:45,5.5497,2.2225,0.3579,1.9743,27.2,991
2015/05/17 13:48:46,5.5542,2.2222,0.3586,1.9777,27.2,992
2015/05/17 13:48:47,5.5558,2.2222,0.3592,1.9811,27.2,993
2015/05/17 13:48:48,5.5566,2.2222,0.3598,1.9846,27.2,994
2015/05/17 13:48:49,5.5574,2.2221,0.3604,1.9880,27.2,995
2015/05/17 13:48:50,5.5576,2.2222,0.3610,1.9914,27.3,996
2015/05/17 13:48:51,5.5577,2.2220,0.3616,1.9949,27.3,997
2015/05/17 13:48:52,5.5579,2.2221,0.3623,1.9983,27.3,998
2015/05/17 13:48:53,5.5583,2.2221,0.3629,2.0017,27.3,999
2015/05/17 13:48:54,5.5584,2.2221,0.3635,2.0052,27.2,1000
2015/05/17 13:48:55,5.5587,2.2221,0.3641,2.0086,27.3,1001
2015/05/17 13:48:56,5.5587,2.2219,0.3647,2.0120,27.3,1002
2015/05/17 13:48:57,5.5589,2.2220,0.3653,2.0155,27.3,1003
2015/05/17 13:48:58,5.5590,2.2220,0.3660,2.0189,27.3,1004
2015/05/17 13:48:59,5.5593,2.2220,0.3666,2.0223,27.3,1005
2015/05/17 13:49:00,5.5595,2.2221,0.3672,2.0257,27.3,1006
2015/05/17 13:49:01,5.5594,2.2221,0.3678,2.0292,27.3,1007
2015/05/17 13:49:02,5.5595,2.2222,0.3684,2.0326,27.3,1008
2015/05/17 13:49:03,5.5595,2.2222,0.3691,2.0360,27.3,1009
2015/05/17 13:49:04,5.3259,0.2540,0.3697,2.0395,27.3,1010
2015/05/17 13:49:05,5.5454,2.2231,0.3698,2.0400,27.3,1011
2015/05/17 13:49:06,5.5536,2.2224,0.3704,2.0435,27.3,1012
2015/05/17 13:49:07,5.5561,2.2225,0.3710,2.0469,27.3,1013
2015/05/17 13:49:08,5.5571,2.2224,0.3716,2.0503,27.3,1014
2015/05/17 13:49:09,5.5576,2.2224,0.3722,2.0538,27.3,1015
2015/05/17 13:49:10,5.5580,2.2223,0.3729,2.0572,27.3,1016
2015/05/17 13:49:11,5.5582,2.2224,0.3735,2.0606,27.3,1017
2015/05/17 13:49:12,5.5587,2.2223,0.3741,2.0641,27.3,1018
2015/05/17 13:49:13,5.5589,2.2223,0.3747,2.0675,27.3,1019
2015/05/17 13:49:14,5.5592,2.2223,0.3753,2.0709,27.3,1020
2015/05/17 13:49:15,5.5593,2.2224,0.3760,2.0744,27.3,1021
2015/05/17 13:49:16,5.5594,2.2223,0.3766,2.0778,27.3,1022
2015/05/17 13:49:17,5.5597,2.2223,0.3772,2.0812,27.3,1023
2015/05/17 13:49:18,5.5598,2.2224,0.3778,2.0846,27.3,1024
2015/05/17 13:49:19,5.5601,2.2223,0.3784,2.0881,27.3,1025
2015/05/17 13:49:20,5.5602,2.2222,0.3790,2.0915,27.3,1026
2015/05/17 13:49:21,5.5600,2.2223,0.3797,2.0949,27.3,1027
2015/05/17 13:49:22,5.5602,2.2224,0.3803,2.0984,27.3,1028
2015/05/17 13:49:23,5.5605,2.2224,0.3809,2.1018,27.3,1029
2015/05/17 13:49:24,5.5812,1.6664,0.3815,2.1052,27.3,1030
2015/05/17 13:49:25,5.2738,0.3912,0.3815,2.1052,27.3,1031
2015/05/17 13:49:26,5.5520,2.2225,0.3821,2.1086,27.3,1032
2015/05/17 13:49:27,5.5561,2.2225,0.3827,2.1120,27.3,1033
2015/05/17 13:49:28,5.5575,2.2225,0.3834,2.1154,27.3,1034
2015/05/17 13:49:29,5.5582,2.2225,0.3840,2.1189,27.3,1035
2015/05/17 13:49:30,5.5588,2.2225,0.3846,2.1223,27.3,1036
2015/05/17 13:49:31,5.5593,2.2226,0.3852,2.1257,27.3,1037
2015/05/17 13:49:32,5.5596,2.2225,0.3858,2.1292,27.3,1038
2015/05/17 13:49:33,5.5598,2.2225,0.3864,2.1326,27.3,1039
2015/05/17 13:49:34,5.5600,2.2224,0.3871,2.1360,27.3,1040
2015/05/17 13:49:35,5.5602,2.2225,0.3877,2.1395,27.3,1041
2015/05/17 13:49:36,5.5605,2.2225,0.3883,2.1429,27.3,1042
2015/05/17 13:49:37,5.5605,2.2225,0.3889,2.1463,27.3,1043
2015/05/17 13:49:38,5.5608,2.2225,0.3895,2.1498,27.3,1044
2015/05/17 13:49:39,5.5608,2.2225,0.3901,2.1532,27.3,1045
2015/05/17 13:49:40,5.5613,2.2224,0.3908,2.1566,27.3,1046
2015/05/17 13:49:41,5.5612,2.2225,0.3914,2.1601,27.3,1047
2015/05/17 13:49:42,5.5613,2.2225,0.3920,2.1635,27.3,1048
