2015/02/26 18:15:03,U,I,Ah,Wh,T,S
2015/02/26 18:18:22,5.2149,0.0268,0.0003,0.0019,28.0,218
2015/02/26 18:18:23,5.2147,0.0268,0.0003,0.0019,28.0,219
2015/02/26 18:18:24,5.2149,0.0268,0.0003,0.0020,28.0,220
2015/02/26 18:18:25,5.2147,0.0268,0.0003,0.0020,28.0,221
2015/02/26 18:18:27,5.2153,0.0268,0.0004,0.0021,28.0,222
2015/02/26 18:18:28,5.2148,0.0268,0.0004,0.0021,28.0,223
2015/02/26 18:18:29,5.2149,0.0268,0.0004,0.0021,28.0,224
2015/02/26 18:18:30,5.2150,0.0268,0.0004,0.0022,28.0,226
2015/02/26 18:18:31,5.2150,0.0268,0.0004,0.0022,28.0,227
2015/02/26 18:18:32,5.2161,0.0268,0.0004,0.0023,28.0,228
2015/02/26 18:18:33,5.2154,0.0268,0.0004,0.0023,28.0,229
2015/02/26 18:18:34,5.2152,0.0268,0.0004,0.0024,28.0,230
2015/02/26 18:18:35,5.2153,0.0268,0.0004,0.0024,28.0,231
2015/02/26 18:18:36,5.2147,0.0268,0.0004,0.0024,28.0,232
2015/02/26 18:18:37,5.2149,0.0268,0.0004,0.0025,28.0,233
2015/02/26 18:18:39,5.2159,0.0268,0.0004,0.0025,28.0,234
2015/02/26 18:18:40,5.2162,0.0268,0.0005,0.0026,28.0,235
2015/02/26 18:18:41,5.2158,0.0268,0.0005,0.0026,28.0,237
2015/02/26 18:18:42,5.2155,0.0268,0.0005,0.0026,28.0,238
2015/02/26 18:18:43,5.2157,0.0268,0.0005,0.0027,28.0,239
2015/02/26 18:18:44,5.2158,0.0268,0.0005,0.0027,28.0,240
2015/02/26 18:18:45,5.2168,0.0268,0.0005,0.0028,28.0,241
2015/02/26 18:18:46,5.2161,0.0268,0.0005,0.0028,28.0,242
2015/02/26 18:18:47,5.2164,0.0268,0.0005,0.0029,28.0,243
2015/02/26 18:18:48,5.2157,0.0268,0.0005,0.0029,28.0,244
2015/02/26 18:18:49,5.2152,0.0267,0.0005,0.0029,28.0,245
2015/02/26 18:18:51,5.2150,0.0267,0.0005,0.0030,28.0,246
2015/02/26 18:18:52,5.2151,0.0268,0.0005,0.0030,28.0,247
2015/02/26 18:18:53,5.2147,0.0268,0.0005,0.0031,28.0,249
2015/02/26 18:18:54,5.2147,0.0267,0.0006,0.0031,28.0,250
2015/02/26 18:18:55,5.2151,0.0268,0.0006,0.0032,28.0,251
2015/02/26 18:18:56,5.2151,0.0267,0.0006,0.0032,28.0,252
2015/02/26 18:18:57,5.2151,0.0268,0.0006,0.0032,28.0,253
2015/02/26 18:18:58,5.2148,0.0268,0.0006,0.0033,28.0,254
2015/02/26 18:18:59,5.2151,0.0268,0.0006,0.0033,28.0,255
2015/02/26 18:19:00,5.2145,0.0268,0.0006,0.0034,27.9,256
2015/02/26 18:19:01,5.2147,0.0268,0.0006,0.0034,28.0,257
2015/02/26 18:19:03,5.2160,0.0268,0.0006,0.0035,28.0,258
2015/02/26 18:19:04,5.2165,0.0268,0.0006,0.0035,28.0,259
2015/02/26 18:19:05,5.2178,0.0268,0.0006,0.0035,27.9,261
2015/02/26 18:19:06,5.2179,0.0268,0.0006,0.0036,28.0,262
2015/02/26 18:19:07,5.2173,0.0268,0.0007,0.0036,28.0,263
2015/02/26 18:19:08,5.2170,0.0268,0.0007,0.0037,28.0,264
2015/02/26 18:19:09,5.2174,0.0268,0.0007,0.0037,28.0,265
2015/02/26 18:19:11,5.2171,0.0268,0.0007,0.0038,28.0,266
2015/02/26 18:19:12,5.2177,0.0268,0.0007,0.0038,28.0,267
2015/02/26 18:19:13,5.2167,0.0268,0.0007,0.0039,28.0,269
2015/02/26 18:19:14,5.2166,0.0268,0.0007,0.0039,28.0,270
2015/02/26 18:19:15,5.2160,0.0268,0.0007,0.0039,28.0,271
2015/02/26 18:19:16,5.2162,0.0267,0.0007,0.0040,28.0,272
2015/02/26 18:19:17,5.2164,0.0268,0.0007,0.0040,28.0,273
2015/02/26 18:19:18,5.2161,0.0268,0.0007,0.0041,28.0,274
2015/02/26 18:19:19,5.2153,0.0268,0.0007,0.0041,28.0,275
