    i,    t(s),    U(V),    I(A), Tself, Tprob
  432,    1318,  5.3296,  0.9163,  22.0, 809.0
  433,    1321,  5.3297,  0.9169,  22.0, 809.0
  434,    1324,  5.3298,  0.9166,  22.0, 809.0
  435,    1327,  5.3299,  0.9166,  22.0, 809.0
  436,    1330,  5.3297,  0.9166,  22.0, 809.0
  437,    1333,  5.3298,  0.9176,  22.0, 809.0
  438,    1336,  5.3298,  0.9169,  22.0, 809.0
  439,    1339,  5.3297,  0.9169,  22.0, 809.0
  440,    1342,  5.3297,  0.9169,  22.0, 809.0
  441,    1345,  5.3299,  0.9166,  22.0, 809.0
  442,    1348,  5.3300,  0.9169,  22.0, 809.0
  443,    1351,  5.3298,  0.9169,  22.0, 809.0
  444,    1354,  5.3298,  0.9172,  22.0, 809.0
  445,    1357,  5.3298,  0.9169,  22.0, 809.0
  446,    1360,  5.3300,  0.9172,  22.0, 809.0
  447,    1363,  5.3298,  0.9176,  22.0, 809.0
  448,    1366,  5.3296,  0.9182,  22.0, 809.0
  449,    1369,  5.3300,  0.9172,  22.0, 809.0
  450,    1372,  5.3298,  0.9172,  22.0, 809.0
  451,    1375,  5.3299,  0.9176,  22.0, 809.0
  452,    1378,  5.3298,  0.9172,  22.0, 809.0
  453,    1381,  5.3299,  0.9172,  22.0, 809.0
  454,    1384,  5.3298,  0.9185,  22.0, 809.0
  455,    1387,  5.3299,  0.9179,  22.0, 809.0
  456,    1390,  5.3299,  0.9176,  22.0, 809.0
  457,    1393,  5.3299,  0.9179,  22.0, 809.0
  458,    1396,  5.3299,  0.9176,  22.0, 809.0
  459,    1399,  5.3297,  0.9176,  22.0, 809.0
  460,    1402,  5.3301,  0.9179,  22.0, 809.0
  461,    1405,  5.3299,  0.9179,  22.0, 809.0
  462,    1408,  5.3300,  0.9182,  22.0, 809.0
  463,    1411,  5.3300,  0.9182,  22.0, 809.0
  464,    1414,  5.3300,  0.9179,  22.0, 809.0
  465,    1417,  5.3301,  0.9189,  22.0, 809.0
  466,    1420,  5.3301,  0.9179,  22.0, 809.0
  467,    1423,  5.3301,  0.9185,  22.0, 809.0
  468,    1426,  5.3548,  1.0017,  22.0, 809.0
  469,    1429,  5.3550,  1.0027,  22.0, 809.0
  470,    1432,  5.3334,  0.9343,  22.0, 809.0
  471,    1435,  5.3337,  0.9349,  22.0, 809.0
  472,    1438,  5.3334,  0.9339,  22.0, 809.0
  473,    1441,  5.3332,  0.9339,  22.0, 809.0
  474,    1444,  5.3454,  0.9742,  22.0, 809.0
  475,    1447,  5.3304,  0.9185,  22.0, 809.0
  476,    1450,  5.3304,  0.9193,  22.0, 809.0
  477,    1453,  5.3303,  0.9185,  22.0, 809.0
  478,    1456,  5.3303,  0.9189,  22.0, 809.0
  479,    1459,  5.3304,  0.9189,  22.0, 809.0
  480,    1462,  5.3303,  0.9189,  22.0, 809.0
  481,    1465,  5.3302,  0.9189,  22.0, 809.0
  482,    1468,  5.3304,  0.9189,  22.0, 809.0
  483,    1471,  5.3304,  0.9189,  22.0, 809.0
  484,    1474,  5.3304,  0.9189,  22.0, 809.0
  485,    1477,  5.3303,  0.9193,  22.0, 809.0
  486,    1480,  5.3302,  0.9190,  22.0, 809.0
  487,    1483,  5.3303,  0.9200,  22.0, 809.0
  488,    1486,  5.3304,  0.9190,  22.0, 809.0
  489,    1489,  5.3303,  0.9190,  22.0, 809.0
