    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 2032,    6103,  5.1813,  0.0431, 2.502, 2.501
 2033,    6106,  5.1886,  0.0431, 2.503, 2.503
 2034,    6109,  5.1853,  0.0431, 2.502, 2.501
 2035,    6112,  5.1845,  0.0431, 2.503, 2.502
 2036,    6115,  5.1840,  0.0431, 2.502, 2.501
 2037,    6118,  5.1856,  0.0431, 2.504, 2.503
 2038,    6121,  5.1863,  0.0431, 2.502, 2.501
 2039,    6124,  5.1825,  0.0431, 2.503, 2.501
 2040,    6127,  5.1856,  0.0431, 2.502, 2.501
 2041,    6130,  5.1838,  0.0431, 2.502, 2.501
 2042,    6133,  5.1835,  0.0431, 2.500, 2.502
 2043,    6136,  5.1838,  0.0431, 2.502, 2.501
 2044,    6139,  5.1840,  0.0431, 2.501, 2.500
 2045,    6142,  5.1888,  0.0431, 2.504, 2.503
 2046,    6145,  5.1833,  0.0431, 2.503, 2.502
 2047,    6148,  5.1845,  0.0431, 2.502, 2.502
 2048,    6151,  5.1835,  0.0431, 2.502, 2.499
 2049,    6154,  5.1848,  0.0431, 2.501, 2.503
 2050,    6157,  5.1858,  0.0431, 2.503, 2.503
 2051,    6160,  5.1835,  0.0431, 2.503, 2.503
 2052,    6163,  5.1835,  0.0430, 2.502, 2.501
 2053,    6166,  5.1845,  0.0430, 2.503, 2.501
 2054,    6169,  5.1853,  0.0430, 2.503, 2.502
 2055,    6172,  5.1835,  0.0431, 2.503, 2.502
 2056,    6175,  5.1840,  0.0430, 2.502, 2.501
 2057,    6178,  5.1835,  0.0430, 2.503, 2.500
 2058,    6181,  5.1878,  0.0430, 2.503, 2.503
 2059,    6184,  5.1828,  0.0430, 2.502, 2.501
 2060,    6187,  5.1833,  0.0431, 2.502, 2.501
 2061,    6190,  5.1843,  0.0430, 2.502, 2.501
 2062,    6193,  5.1843,  0.0430, 2.503, 2.503
 2063,    6196,  5.1845,  0.0430, 2.502, 2.501
 2064,    6199,  5.1843,  0.0430, 2.503, 2.502
 2065,    6202,  5.1873,  0.0430, 2.503, 2.502
 2066,    6205,  5.1891,  0.0431, 2.503, 2.503
 2067,    6208,  5.1858,  0.0430, 2.502, 2.502
 2068,    6211,  5.1866,  0.0430, 2.503, 2.501
 2069,    6214,  5.1851,  0.0430, 2.502, 2.502
 2070,    6217,  5.1858,  0.0430, 2.502, 2.501
 2071,    6220,  5.1838,  0.0431, 2.501, 2.502
 2072,    6223,  5.1851,  0.0431, 2.502, 2.502
 2073,    6226,  5.1828,  0.0430, 2.500, 2.502
 2074,    6229,  5.1858,  0.0431, 2.502, 2.502
 2075,    6232,  5.1845,  0.0430, 2.503, 2.501
 2076,    6235,  5.1878,  0.0430, 2.501, 2.503
 2077,    6238,  5.1735,  0.2631, 1.869, 1.867
 2078,    6241,  5.1800,  0.0537, 1.854, 1.853
 2079,    6244,  5.1800,  0.0560, 1.853, 1.853
 2080,    6247,  5.1813,  0.0537, 1.854, 1.853
 2081,    6250,  5.1803,  0.0537, 1.853, 1.853
 2082,    6253,  5.1787,  0.0547, 1.853, 1.853
 2083,    6256,  5.1772,  0.0746, 1.960, 1.960
 2084,    6259,  5.1835,  0.0431, 2.503, 2.502
 2085,    6262,  5.1833,  0.0430, 2.501, 2.499
 2086,    6265,  5.1840,  0.0430, 2.502, 2.501
 2087,    6268,  5.1866,  0.0431, 2.503, 2.502
 2088,    6271,  5.1856,  0.0433, 2.503, 2.501
 2089,    6274,  5.1883,  0.0430, 2.504, 2.503
 2090,    6277,  5.1873,  0.0430, 2.502, 2.500
 2091,    6280,  5.1848,  0.0430, 2.502, 2.502
 2092,    6283,  5.1835,  0.0430, 2.502, 2.499
 2093,    6286,  5.1891,  0.0431, 2.502, 2.503
 2094,    6289,  5.1838,  0.0430, 2.502, 2.502
 2095,    6292,  5.1873,  0.0430, 2.503, 2.503
 2096,    6295,  5.1835,  0.0430, 2.501, 2.500
 2097,    6298,  5.1878,  0.0430, 2.502, 2.502
 2098,    6301,  5.1818,  0.0431, 2.502, 2.501
 2099,    6304,  5.1858,  0.0431, 2.502, 2.502
 2100,    6307,  5.1838,  0.0430, 2.501, 2.500
 2101,    6310,  5.1876,  0.0430, 2.503, 2.503
 2102,    6313,  5.1808,  0.0431, 2.501, 2.501
 2103,    6316,  5.1851,  0.0433, 2.503, 2.503
 2104,    6319,  5.1825,  0.0430, 2.502, 2.501
 2105,    6322,  5.1845,  0.0430, 2.501, 2.502
 2106,    6325,  5.1853,  0.0430, 2.503, 2.502
 2107,    6328,  5.1828,  0.0430, 2.500, 2.502
 2108,    6331,  5.1830,  0.0430, 2.502, 2.502
 2109,    6334,  5.1833,  0.0430, 2.502, 2.501
 2110,    6337,  5.1845,  0.0430, 2.502, 2.502
 2111,    6340,  5.1808,  0.0430, 2.502, 2.502
 2112,    6343,  5.1833,  0.0430, 2.501, 2.499
 2113,    6346,  5.1828,  0.0430, 2.502, 2.501
 2114,    6349,  5.1858,  0.0430, 2.502, 2.500
 2115,    6352,  5.1835,  0.0430, 2.502, 2.500
 2116,    6355,  5.1863,  0.0430, 2.501, 2.503
 2117,    6358,  5.1833,  0.0430, 2.502, 2.501
 2118,    6361,  5.1868,  0.0430, 2.503, 2.503
 2119,    6364,  5.1851,  0.0430, 2.501, 2.501
 2120,    6367,  5.1863,  0.0430, 2.503, 2.502
 2121,    6370,  5.1843,  0.0430, 2.501, 2.502
 2122,    6373,  5.1840,  0.0430, 2.502, 2.501
 2123,    6376,  5.1853,  0.0430, 2.502, 2.502
 2124,    6379,  5.1883,  0.0431, 2.503, 2.501
 2125,    6382,  5.1828,  0.0430, 2.502, 2.501
 2126,    6385,  5.1863,  0.0430, 2.501, 2.503
 2127,    6388,  5.1856,  0.0430, 2.503, 2.502
 2128,    6391,  5.1848,  0.0430, 2.500, 2.502
 2129,    6394,  5.1835,  0.0430, 2.502, 2.502
 2130,    6397,  5.1856,  0.0431, 2.502, 2.501
 2131,    6400,  5.1856,  0.0430, 2.503, 2.502
 2132,    6403,  5.1833,  0.0430, 2.502, 2.502
 2133,    6406,  5.1813,  0.0430, 2.501, 2.501
 2134,    6409,  5.1782,  0.0430, 2.502, 2.501
 2135,    6412,  5.1823,  0.0430, 2.500, 2.501
 2136,    6415,  5.1787,  0.0430, 2.502, 2.501
 2137,    6418,  5.1863,  0.0430, 2.503, 2.501
 2138,    6421,  5.1818,  0.0430, 2.502, 2.500
 2139,    6424,  5.1838,  0.0430, 2.502, 2.502
 2140,    6427,  5.1835,  0.0430, 2.502, 2.499
 2141,    6430,  5.1843,  0.0430, 2.503, 2.502
 2142,    6433,  5.1843,  0.0430, 2.501, 2.501
 2143,    6436,  5.1871,  0.0430, 2.503, 2.503
 2144,    6439,  5.1813,  0.0430, 2.502, 2.500
 2145,    6442,  5.1853,  0.0430, 2.501, 2.502
 2146,    6445,  5.1815,  0.0430, 2.502, 2.502
 2147,    6448,  5.1833,  0.0430, 2.503, 2.501
 2148,    6451,  5.1848,  0.0430, 2.501, 2.502
 2149,    6454,  5.1871,  0.0430, 2.502, 2.502
 2150,    6457,  5.1830,  0.0430, 2.502, 2.502
 2151,    6460,  5.1861,  0.0430, 2.503, 2.502
 2152,    6463,  5.1828,  0.0430, 2.500, 2.501
 2153,    6466,  5.1828,  0.0431, 2.502, 2.501
 2154,    6469,  5.1833,  0.0431, 2.503, 2.502
 2155,    6472,  5.1835,  0.0430, 2.503, 2.502
 2156,    6475,  5.1843,  0.0430, 2.503, 2.502
 2157,    6478,  5.1858,  0.0430, 2.501, 2.502
 2158,    6481,  5.1866,  0.0430, 2.503, 2.503
 2159,    6484,  5.1813,  0.0430, 2.503, 2.502
 2160,    6487,  5.1858,  0.0430, 2.503, 2.502
 2161,    6490,  5.1800,  0.0431, 2.503, 2.500
 2162,    6493,  5.1876,  0.0430, 2.503, 2.501
 2163,    6496,  5.1848,  0.0430, 2.503, 2.502
 2164,    6499,  5.1838,  0.0430, 2.503, 2.501
 2165,    6502,  5.1845,  0.0430, 2.502, 2.501
 2166,    6505,  5.1851,  0.0430, 2.503, 2.503
 2167,    6508,  5.1863,  0.0430, 2.503, 2.500
 2168,    6511,  5.1876,  0.0430, 2.504, 2.503
 2169,    6514,  5.1838,  0.0430, 2.501, 2.501
 2170,    6517,  5.1866,  0.0430, 2.503, 2.500
 2171,    6520,  5.1830,  0.0431, 2.502, 2.502
 2172,    6523,  5.1853,  0.0430, 2.502, 2.502
 2173,    6526,  5.1863,  0.0430, 2.503, 2.503
 2174,    6529,  5.1861,  0.0430, 2.503, 2.501
 2175,    6532,  5.1856,  0.0430, 2.499, 2.501
 2176,    6535,  5.1873,  0.0430, 2.503, 2.502
 2177,    6538,  5.1858,  0.0430, 2.503, 2.503
 2178,    6541,  5.1878,  0.0430, 2.503, 2.503
 2179,    6544,  5.1828,  0.0431, 2.502, 2.500
 2180,    6547,  5.1866,  0.0430, 2.503, 2.503
 2181,    6550,  5.1848,  0.0431, 2.503, 2.503
 2182,    6553,  5.1845,  0.0430, 2.502, 2.502
 2183,    6556,  5.1856,  0.0430, 2.502, 2.501
 2184,    6559,  5.1843,  0.0430, 2.502, 2.502
 2185,    6562,  5.1871,  0.0430, 2.504, 2.503
 2186,    6565,  5.1830,  0.0430, 2.502, 2.500
 2187,    6568,  5.1858,  0.0430, 2.504, 2.503
 2188,    6571,  5.1828,  0.0431, 2.502, 2.501
 2189,    6574,  5.1906,  0.0430, 2.504, 2.503
 2190,    6577,  5.1863,  0.0430, 2.504, 2.501
 2191,    6580,  5.1856,  0.0431, 2.504, 2.503
 2192,    6583,  5.1845,  0.0430, 2.502, 2.500
 2193,    6586,  5.1903,  0.0430, 2.504, 2.504
 2194,    6589,  5.1901,  0.0430, 2.502, 2.501
 2195,    6592,  5.1863,  0.0430, 2.503, 2.502
 2196,    6595,  5.1856,  0.0430, 2.502, 2.500
 2197,    6598,  5.1863,  0.0430, 2.502, 2.502
 2198,    6601,  5.1858,  0.0430, 2.502, 2.503
 2199,    6604,  5.1851,  0.0430, 2.503, 2.502
 2200,    6607,  5.1881,  0.0430, 2.502, 2.503
 2201,    6610,  5.1871,  0.0430, 2.503, 2.501
 2202,    6613,  5.1876,  0.0430, 2.500, 2.503
 2203,    6616,  5.1868,  0.0430, 2.504, 2.503
 2204,    6619,  5.1835,  0.0430, 2.503, 2.502
 2205,    6622,  5.1858,  0.0430, 2.503, 2.503
 2206,    6625,  5.1871,  0.0430, 2.503, 2.500
 2207,    6628,  5.1863,  0.0430, 2.502, 2.503
 2208,    6631,  5.1866,  0.0430, 2.503, 2.503
 2209,    6634,  5.1805,  0.0430, 2.503, 2.502
 2210,    6637,  5.1858,  0.0430, 2.503, 2.501
 2211,    6640,  5.1848,  0.0430, 2.503, 2.503
 2212,    6643,  5.1833,  0.0430, 2.502, 2.502
 2213,    6646,  5.1828,  0.0430, 2.503, 2.501
 2214,    6649,  5.1848,  0.0430, 2.503, 2.502
 2215,    6652,  5.1833,  0.0430, 2.502, 2.501
 2216,    6655,  5.1840,  0.0441, 2.503, 2.502
 2217,    6658,  5.1866,  0.0431, 2.503, 2.501
 2218,    6661,  5.1891,  0.0431, 2.504, 2.504
 2219,    6664,  5.1876,  0.0430, 2.502, 2.500
 2220,    6667,  5.1888,  0.0430, 2.504, 2.504
 2221,    6670,  5.1871,  0.0430, 2.501, 2.502
 2222,    6673,  5.1858,  0.0431, 2.503, 2.503
 2223,    6676,  5.1838,  0.0430, 2.500, 2.502
 2224,    6679,  5.1876,  0.0430, 2.503, 2.502
 2225,    6682,  5.1830,  0.0430, 2.501, 2.501
 2226,    6685,  5.1888,  0.0430, 2.503, 2.503
 2227,    6688,  5.1848,  0.0430, 2.503, 2.502
 2228,    6691,  5.1866,  0.0430, 2.501, 2.501
 2229,    6694,  5.1838,  0.0430, 2.502, 2.502
 2230,    6697,  5.1856,  0.0430, 2.503, 2.503
 2231,    6700,  5.1840,  0.0430, 2.501, 2.500
 2232,    6703,  5.1838,  0.0430, 2.502, 2.502
 2233,    6706,  5.1830,  0.0430, 2.502, 2.501
 2234,    6709,  5.1825,  0.0430, 2.502, 2.500
 2235,    6712,  5.1873,  0.0430, 2.504, 2.503
 2236,    6715,  5.1835,  0.0430, 2.503, 2.502
 2237,    6718,  5.1828,  0.0430, 2.500, 2.502
 2238,    6721,  5.1823,  0.0430, 2.504, 2.502
 2239,    6724,  5.1856,  0.0430, 2.503, 2.501
 2240,    6727,  5.1825,  0.0430, 2.503, 2.502
 2241,    6730,  5.1858,  0.0430, 2.503, 2.501
 2242,    6733,  5.1845,  0.0430, 2.502, 2.500
 2243,    6736,  5.1903,  0.0430, 2.504, 2.503
 2244,    6739,  5.1856,  0.0430, 2.503, 2.501
 2245,    6742,  5.1901,  0.0430, 2.503, 2.502
 2246,    6745,  5.1833,  0.0430, 2.502, 2.501
 2247,    6748,  5.1871,  0.0430, 2.502, 2.503
 2248,    6751,  5.1858,  0.0430, 2.502, 2.503
 2249,    6754,  5.1888,  0.0430, 2.504, 2.503
 2250,    6757,  5.1873,  0.0430, 2.501, 2.504
 2251,    6760,  5.1845,  0.0430, 2.503, 2.502
 2252,    6763,  5.1851,  0.0431, 2.501, 2.503
 2253,    6766,  5.1861,  0.0430, 2.502, 2.503
 2254,    6769,  5.1861,  0.0431, 2.504, 2.502
 2255,    6772,  5.1861,  0.0431, 2.502, 2.501
 2256,    6775,  5.1878,  0.0431, 2.504, 2.504
 2257,    6778,  5.1858,  0.0431, 2.503, 2.502
 2258,    6781,  5.1886,  0.0431, 2.505, 2.504
 2259,    6784,  5.1808,  0.0431, 2.503, 2.502
 2260,    6787,  5.1863,  0.0431, 2.503, 2.501
 2261,    6790,  5.1830,  0.0431, 2.504, 2.503
 2262,    6793,  5.1863,  0.0431, 2.503, 2.502
 2263,    6796,  5.1838,  0.0431, 2.504, 2.502
 2264,    6799,  5.1856,  0.0431, 2.503, 2.502
 2265,    6802,  5.1818,  0.0431, 2.502, 2.501
 2266,    6805,  5.1876,  0.0431, 2.504, 2.502
 2267,    6808,  5.1840,  0.0431, 2.503, 2.501
 2268,    6811,  5.1845,  0.0431, 2.502, 2.502
 2269,    6814,  5.1853,  0.0431, 2.502, 2.501
 2270,    6817,  5.1878,  0.0431, 2.504, 2.504
 2271,    6820,  5.1856,  0.0431, 2.502, 2.499
 2272,    6823,  5.1853,  0.0431, 2.503, 2.502
 2273,    6826,  5.1830,  0.0431, 2.501, 2.499
 2274,    6829,  5.1866,  0.0431, 2.504, 2.503
 2275,    6832,  5.1838,  0.0431, 2.500, 2.501
 2276,    6835,  5.1873,  0.0431, 2.503, 2.503
 2277,    6838,  5.1873,  0.0431, 2.502, 2.503
 2278,    6841,  5.1843,  0.0431, 2.503, 2.502
 2279,    6844,  5.1868,  0.0431, 2.501, 2.501
 2280,    6847,  5.1868,  0.0431, 2.504, 2.503
 2281,    6850,  5.1851,  0.0431, 2.503, 2.503
 2282,    6853,  5.1851,  0.0431, 2.503, 2.502
 2283,    6856,  5.1886,  0.0431, 2.505, 2.504
 2284,    6859,  5.1848,  0.0431, 2.503, 2.501
 2285,    6862,  5.1843,  0.0431, 2.502, 2.503
 2286,    6865,  5.1830,  0.0431, 2.503, 2.502
 2287,    6868,  5.1868,  0.0431, 2.503, 2.503
 2288,    6871,  5.1835,  0.0431, 2.502, 2.502
 2289,    6874,  5.1876,  0.0431, 2.502, 2.503
 2290,    6877,  5.1835,  0.0431, 2.504, 2.503
 2291,    6880,  5.1861,  0.0431, 2.503, 2.503
 2292,    6883,  5.1815,  0.0431, 2.503, 2.500
 2293,    6886,  5.1876,  0.0431, 2.504, 2.503
 2294,    6889,  5.1868,  0.0431, 2.502, 2.501
 2295,    6892,  5.1893,  0.0431, 2.503, 2.503
 2296,    6895,  5.1851,  0.0431, 2.502, 2.501
 2297,    6898,  5.1888,  0.0431, 2.503, 2.502
 2298,    6901,  5.1891,  0.0431, 2.502, 2.501
 2299,    6904,  5.1893,  0.0431, 2.504, 2.501
 2300,    6907,  5.1863,  0.0431, 2.502, 2.501
 2301,    6910,  5.1868,  0.0431, 2.503, 2.502
 2302,    6913,  5.1863,  0.0431, 2.502, 2.503
 2303,    6916,  5.1891,  0.0431, 2.504, 2.502
 2304,    6919,  5.1871,  0.0431, 2.501, 2.503
 2305,    6922,  5.1883,  0.0431, 2.501, 2.503
 2306,    6925,  5.1881,  0.0431, 2.504, 2.503
 2307,    6928,  5.1868,  0.0431, 2.503, 2.503
 2308,    6931,  5.1871,  0.0431, 2.504, 2.503
 2309,    6934,  5.1871,  0.0431, 2.504, 2.503
 2310,    6937,  5.1866,  0.0431, 2.504, 2.502
 2311,    6940,  5.1851,  0.0431, 2.504, 2.503
 2312,    6943,  5.1883,  0.0431, 2.504, 2.503
 2313,    6946,  5.1833,  0.0431, 2.501, 2.502
 2314,    6949,  5.1863,  0.0431, 2.504, 2.503
 2315,    6952,  5.1818,  0.0431, 2.503, 2.501
 2316,    6955,  5.1856,  0.0431, 2.503, 2.502
 2317,    6958,  5.1828,  0.0431, 2.502, 2.500
 2318,    6961,  5.1818,  0.0933, 1.858, 1.858
 2319,    6964,  5.1818,  0.0502, 2.503, 2.501
 2320,    6967,  5.1878,  0.0430, 2.504, 2.503
 2321,    6970,  5.1866,  0.0430, 2.502, 2.499
 2322,    6973,  5.1873,  0.0430, 2.503, 2.502
 2323,    6976,  5.1866,  0.0431, 2.502, 2.502
 2324,    6979,  5.1888,  0.0430, 2.505, 2.504
 2325,    6982,  5.1891,  0.0431, 2.501, 2.502
 2326,    6985,  5.1861,  0.0430, 2.502, 2.501
 2327,    6988,  5.1868,  0.0430, 2.501, 2.503
 2328,    6991,  5.1903,  0.0430, 2.505, 2.504
 2329,    6994,  5.1863,  0.0430, 2.502, 2.503
 2330,    6997,  5.1858,  0.0430, 2.502, 2.502
 2331,    7000,  5.1868,  0.0430, 2.503, 2.503
 2332,    7003,  5.1851,  0.0431, 2.502, 2.500
 2333,    7006,  5.1863,  0.0430, 2.503, 2.502
 2334,    7009,  5.1851,  0.0430, 2.503, 2.502
 2335,    7012,  5.1886,  0.0430, 2.505, 2.504
 2336,    7015,  5.1835,  0.0430, 2.501, 2.503
 2337,    7018,  5.1848,  0.0430, 2.503, 2.502
 2338,    7021,  5.1828,  0.0431, 2.501, 2.502
 2339,    7024,  5.1835,  0.0431, 2.502, 2.502
 2340,    7027,  5.1838,  0.0430, 2.503, 2.501
 2341,    7030,  5.1825,  0.0430, 2.502, 2.502
 2342,    7033,  5.1840,  0.0430, 2.503, 2.502
 2343,    7036,  5.1858,  0.0430, 2.503, 2.502
 2344,    7039,  5.1820,  0.0430, 2.502, 2.501
 2345,    7042,  5.1903,  0.0430, 2.503, 2.502
 2346,    7045,  5.1843,  0.0430, 2.502, 2.501
 2347,    7048,  5.1871,  0.0430, 2.503, 2.503
 2348,    7051,  5.1876,  0.0430, 2.502, 2.498
 2349,    7054,  5.1883,  0.0430, 2.505, 2.504
 2350,    7057,  5.1881,  0.0430, 2.502, 2.502
 2351,    7060,  5.1871,  0.0431, 2.504, 2.503
 2352,    7063,  5.1848,  0.0430, 2.502, 2.502
 2353,    7066,  5.1876,  0.0430, 2.503, 2.501
 2354,    7069,  5.1863,  0.0430, 2.499, 2.503
 2355,    7072,  5.1886,  0.0430, 2.504, 2.503
 2356,    7075,  5.1868,  0.0431, 2.502, 2.503
 2357,    7078,  5.1851,  0.0430, 2.503, 2.502
 2358,    7081,  5.1838,  0.0431, 2.503, 2.501
 2359,    7084,  5.1863,  0.0430, 2.502, 2.503
 2360,    7087,  5.1856,  0.0430, 2.503, 2.503
 2361,    7090,  5.1853,  0.0431, 2.503, 2.502
 2362,    7093,  5.1853,  0.0430, 2.502, 2.500
 2363,    7096,  5.1851,  0.0430, 2.504, 2.503
 2364,    7099,  5.1898,  0.0431, 2.505, 2.504
 2365,    7102,  5.1840,  0.0430, 2.502, 2.503
 2366,    7105,  5.1866,  0.0430, 2.504, 2.503
 2367,    7108,  5.1848,  0.0430, 2.503, 2.503
 2368,    7111,  5.1871,  0.0430, 2.504, 2.504
 2369,    7114,  5.1853,  0.0431, 2.504, 2.502
 2370,    7117,  5.1891,  0.0430, 2.504, 2.504
 2371,    7120,  5.1851,  0.0430, 2.503, 2.501
 2372,    7123,  5.1876,  0.0430, 2.504, 2.504
 2373,    7126,  5.1858,  0.0431, 2.503, 2.502
 2374,    7129,  5.1888,  0.0431, 2.504, 2.503
 2375,    7132,  5.1886,  0.0430, 2.502, 2.502
 2376,    7135,  5.1891,  0.0430, 2.504, 2.503
 2377,    7138,  5.1861,  0.0431, 2.501, 2.502
 2378,    7141,  5.1876,  0.0430, 2.502, 2.503
 2379,    7144,  5.1838,  0.0430, 2.502, 2.503
 2380,    7147,  5.1868,  0.0431, 2.504, 2.503
 2381,    7150,  5.1863,  0.0431, 2.502, 2.503
 2382,    7153,  5.1888,  0.0430, 2.504, 2.502
 2383,    7156,  5.1858,  0.0430, 2.501, 2.502
 2384,    7159,  5.1845,  0.0431, 2.503, 2.502
 2385,    7162,  5.1863,  0.0430, 2.503, 2.503
 2386,    7165,  5.1868,  0.0430, 2.504, 2.503
 2387,    7168,  5.1835,  0.0431, 2.502, 2.500
 2388,    7171,  5.1878,  0.0431, 2.503, 2.503
 2389,    7174,  5.1868,  0.0430, 2.504, 2.503
 2390,    7177,  5.1835,  0.0431, 2.501, 2.501
 2391,    7180,  5.1866,  0.0430, 2.503, 2.503
 2392,    7183,  5.1815,  0.0435, 2.501, 2.500
 2393,    7186,  5.1853,  0.0430, 2.503, 2.503
 2394,    7189,  5.1820,  0.0430, 2.501, 2.502
 2395,    7192,  5.1888,  0.0430, 2.504, 2.504
 2396,    7195,  5.1820,  0.0430, 2.502, 2.501
 2397,    7198,  5.1835,  0.0430, 2.502, 2.502
 2398,    7201,  5.1840,  0.0430, 2.502, 2.501
 2399,    7204,  5.1838,  0.0430, 2.503, 2.502
 2400,    7207,  5.1833,  0.0430, 2.499, 2.500
 2401,    7210,  5.1830,  0.0430, 2.502, 2.501
 2402,    7213,  5.1823,  0.0430, 2.502, 2.500
 2403,    7216,  5.1863,  0.0431, 2.503, 2.502
 2404,    7219,  5.1835,  0.0430, 2.502, 2.499
 2405,    7222,  5.1833,  0.0430, 2.500, 2.502
 2406,    7225,  5.1835,  0.0430, 2.502, 2.502
 2407,    7228,  5.1848,  0.0430, 2.502, 2.502
 2408,    7231,  5.1813,  0.0430, 2.501, 2.502
 2409,    7234,  5.1835,  0.0431, 2.501, 2.500
 2410,    7237,  5.1815,  0.0430, 2.502, 2.501
 2411,    7240,  5.1873,  0.0430, 2.501, 2.501
 2412,    7243,  5.1830,  0.0430, 2.501, 2.501
 2413,    7246,  5.1845,  0.0430, 2.502, 2.502
 2414,    7249,  5.1830,  0.0430, 2.503, 2.502
 2415,    7252,  5.1861,  0.0431, 2.503, 2.502
 2416,    7255,  5.1828,  0.0430, 2.500, 2.501
 2417,    7258,  5.1830,  0.0431, 2.502, 2.502
 2418,    7261,  5.1828,  0.0430, 2.502, 2.501
 2419,    7264,  5.1823,  0.0430, 2.501, 2.501
 2420,    7267,  5.1820,  0.0430, 2.502, 2.501
 2421,    7270,  5.1823,  0.0430, 2.502, 2.502
 2422,    7273,  5.1818,  0.0430, 2.502, 2.500
 2423,    7276,  5.1823,  0.0430, 2.501, 2.501
 2424,    7279,  5.1833,  0.0430, 2.500, 2.502
 2425,    7282,  5.1838,  0.0430, 2.502, 2.501
 2426,    7285,  5.1845,  0.0430, 2.503, 2.502
 2427,    7288,  5.1833,  0.0430, 2.502, 2.500
 2428,    7291,  5.1853,  0.0430, 2.503, 2.502
 2429,    7294,  5.1823,  0.0430, 2.502, 2.500
 2430,    7297,  5.1851,  0.0430, 2.503, 2.502
 2431,    7300,  5.1815,  0.0431, 2.502, 2.502
 2432,    7303,  5.1861,  0.0430, 2.500, 2.501
 2433,    7306,  5.1840,  0.0430, 2.502, 2.502
 2434,    7309,  5.1851,  0.0430, 2.502, 2.501
 2435,    7312,  5.1820,  0.0430, 2.502, 2.501
 2436,    7315,  5.1833,  0.0430, 2.502, 2.502
 2437,    7318,  5.1825,  0.0430, 2.502, 2.501
 2438,    7321,  5.1845,  0.0430, 2.502, 2.503
 2439,    7324,  5.1813,  0.0430, 2.503, 2.501
 2440,    7327,  5.1825,  0.0430, 2.503, 2.501
 2441,    7330,  5.1845,  0.0430, 2.501, 2.499
 2442,    7333,  5.1828,  0.0430, 2.502, 2.502
 2443,    7336,  5.1835,  0.0430, 2.502, 2.502
 2444,    7339,  5.1833,  0.0430, 2.502, 2.502
 2445,    7342,  5.1830,  0.0430, 2.501, 2.500
 2446,    7345,  5.1805,  0.0430, 2.502, 2.501
 2447,    7348,  5.1810,  0.0430, 2.501, 2.500
 2448,    7351,  5.1808,  0.0430, 2.502, 2.501
 2449,    7354,  5.1833,  0.0430, 2.499, 2.501
 2450,    7357,  5.1813,  0.0430, 2.502, 2.501
 2451,    7360,  5.1830,  0.0430, 2.502, 2.501
 2452,    7363,  5.1833,  0.0431, 2.502, 2.501
 2453,    7366,  5.1838,  0.0430, 2.502, 2.502
 2454,    7369,  5.1825,  0.0430, 2.500, 2.499
 2455,    7372,  5.1833,  0.0430, 2.500, 2.502
 2456,    7375,  5.1838,  0.0431, 2.502, 2.502
 2457,    7378,  5.1815,  0.0430, 2.502, 2.501
 2458,    7381,  5.1820,  0.0430, 2.501, 2.502
 2459,    7384,  5.1861,  0.0430, 2.502, 2.500
 2460,    7387,  5.1823,  0.0431, 2.501, 2.502
 2461,    7390,  5.1818,  0.0430, 2.502, 2.502
 2462,    7393,  5.1800,  0.0431, 2.501, 2.500
 2463,    7396,  5.1843,  0.0430, 2.502, 2.501
 2464,    7399,  5.1803,  0.0431, 2.502, 2.501
 2465,    7402,  5.1838,  0.0430, 2.500, 2.501
 2466,    7405,  5.1823,  0.0431, 2.502, 2.501
 2467,    7408,  5.1840,  0.0430, 2.502, 2.500
 2468,    7411,  5.1803,  0.0430, 2.502, 2.501
 2469,    7414,  5.1833,  0.0430, 2.502, 2.500
 2470,    7417,  5.1830,  0.0431, 2.502, 2.501
 2471,    7420,  5.1838,  0.0430, 2.501, 2.499
 2472,    7423,  5.1823,  0.0431, 2.501, 2.501
 2473,    7426,  5.1825,  0.0431, 2.502, 2.502
 2474,    7429,  5.1830,  0.0430, 2.502, 2.501
 2475,    7432,  5.1823,  0.0430, 2.502, 2.501
 2476,    7435,  5.1830,  0.0430, 2.501, 2.500
 2477,    7438,  5.1830,  0.0430, 2.501, 2.501
 2478,    7441,  5.1858,  0.0430, 2.501, 2.503
 2479,    7444,  5.1808,  0.0431, 2.502, 2.500
 2480,    7447,  5.1830,  0.0430, 2.502, 2.501
 2481,    7450,  5.1818,  0.0430, 2.502, 2.500
 2482,    7453,  5.1848,  0.0430, 2.502, 2.502
 2483,    7456,  5.1820,  0.0431, 2.499, 2.501
 2484,    7459,  5.1866,  0.0430, 2.502, 2.503
 2485,    7462,  5.1805,  0.0430, 2.501, 2.501
 2486,    7465,  5.1830,  0.0431, 2.502, 2.500
 2487,    7468,  5.1813,  0.0430, 2.501, 2.501
 2488,    7471,  5.1856,  0.0430, 2.502, 2.502
 2489,    7474,  5.1823,  0.0431, 2.502, 2.501
 2490,    7477,  5.1835,  0.0431, 2.502, 2.501
 2491,    7480,  5.1810,  0.0430, 2.501, 2.499
 2492,    7483,  5.1833,  0.0430, 2.502, 2.502
 2493,    7486,  5.1813,  0.0430, 2.501, 2.501
 2494,    7489,  5.1843,  0.0430, 2.502, 2.502
 2495,    7492,  5.1818,  0.0430, 2.501, 2.501
 2496,    7495,  5.1830,  0.0430, 2.502, 2.500
