    i,    t(s),    U(V),    I(A),   Vd+,   Vd-
 2041,    6131,  5.2605,  0.7547, 1.938, 1.937
 2042,    6134,  5.2660,  0.7690, 1.945, 1.946
 2043,    6137,  5.2607,  0.7716, 1.944, 1.944
 2044,    6140,  5.2605,  0.7710, 1.939, 1.938
 2045,    6143,  5.2718,  0.7646, 1.939, 1.939
 2046,    6146,  5.2718,  0.7869, 1.950, 1.949
 2047,    6149,  5.2768,  0.8098, 1.950, 1.950
 2048,    6152,  5.2953,  0.8680, 1.962, 1.962
 2049,    6155,  5.3084,  0.8971, 1.970, 1.969
 2050,    6158,  5.3255,  0.9542, 1.980, 1.979
 2051,    6161,  5.3066,  0.8966, 1.971, 1.971
 2052,    6164,  5.3137,  0.8969, 1.972, 1.971
 2053,    6167,  5.3056,  0.9100, 1.967, 1.967
 2054,    6170,  5.3084,  0.9072, 1.972, 1.970
 2055,    6173,  5.3051,  0.8894, 1.969, 1.969
 2056,    6176,  5.3006,  0.8742, 1.966, 1.967
 2057,    6179,  5.3003,  0.8783, 1.962, 1.962
 2058,    6182,  5.2988,  0.8555, 1.961, 1.961
 2059,    6185,  5.3056,  0.8764, 1.965, 1.965
 2060,    6188,  5.2930,  0.8666, 1.960, 1.960
 2061,    6191,  5.2927,  0.8710, 1.962, 1.960
 2062,    6194,  5.3043,  0.8839, 1.966, 1.965
 2063,    6197,  5.3023,  0.8788, 1.966, 1.965
 2064,    6200,  5.3048,  0.8855, 1.968, 1.968
 2065,    6203,  5.3018,  0.8790, 1.963, 1.964
 2066,    6206,  5.3011,  0.8840, 1.962, 1.962
 2067,    6209,  5.3021,  0.8649, 1.960, 1.960
 2068,    6212,  5.3003,  0.8889, 1.962, 1.963
 2069,    6215,  5.3041,  0.8766, 1.967, 1.968
 2070,    6218,  5.3424,  0.9911, 1.990, 1.989
 2071,    6221,  5.3485,  1.0024, 1.992, 1.991
 2072,    6224,  5.3412,  0.9788, 1.987, 1.986
 2073,    6227,  5.3376,  0.9839, 1.985, 1.984
 2074,    6230,  5.3348,  0.9716, 1.984, 1.983
 2075,    6233,  5.3356,  0.9762, 1.984, 1.984
 2076,    6236,  5.3401,  0.9839, 1.985, 1.985
 2077,    6239,  5.3404,  0.9853, 1.986, 1.986
 2078,    6242,  5.3437,  0.9858, 1.987, 1.987
 2079,    6245,  5.3371,  0.9774, 1.986, 1.985
 2080,    6248,  5.3366,  0.9697, 1.985, 1.984
 2081,    6251,  5.3371,  0.9776, 1.984, 1.983
 2082,    6254,  5.3379,  0.9747, 1.985, 1.984
 2083,    6257,  5.3366,  0.9725, 1.985, 1.984
 2084,    6260,  5.3336,  0.9617, 1.984, 1.981
 2085,    6263,  5.3351,  0.9705, 1.982, 1.982
 2086,    6266,  5.3326,  0.9668, 1.983, 1.982
 2087,    6269,  5.3318,  0.9542, 1.981, 1.981
 2088,    6272,  5.3313,  0.9581, 1.982, 1.981
 2089,    6275,  5.3457,  0.9940, 1.990, 1.989
 2090,    6278,  5.3467,  0.9961, 1.988, 1.988
 2091,    6281,  5.3434,  0.9832, 1.987, 1.986
 2092,    6284,  5.3290,  0.9372, 1.978, 1.979
 2093,    6287,  5.3404,  0.9695, 1.986, 1.985
 2094,    6290,  5.3369,  0.9669, 1.983, 1.983
 2095,    6293,  5.3260,  0.9488, 1.979, 1.978
 2096,    6296,  5.3293,  0.9615, 1.977, 1.976
 2097,    6299,  5.3318,  0.9369, 1.981, 1.980
 2098,    6302,  5.3258,  0.9360, 1.975, 1.975
 2099,    6305,  5.3187,  0.8829, 1.972, 1.971
 2100,    6308,  5.3222,  0.9227, 1.976, 1.975
 2101,    6311,  5.3159,  0.9367, 1.967, 1.967
 2102,    6314,  5.3240,  0.9245, 1.974, 1.973
 2103,    6317,  5.3313,  0.9608, 1.980, 1.979
 2104,    6320,  5.3263,  0.9211, 1.977, 1.977
 2105,    6323,  5.3174,  0.8928, 1.972, 1.972
 2106,    6326,  5.3207,  0.9141, 1.973, 1.972
 2107,    6329,  5.3222,  0.9012, 1.973, 1.973
 2108,    6332,  5.3285,  0.9687, 1.975, 1.975
 2109,    6335,  5.2478,  0.3998, 1.912, 1.910
 2110,    6338,  5.1977,  0.3562, 2.452, 2.451
 2111,    6341,  5.1959,  0.3155, 2.511, 2.508
 2112,    6344,  5.1949,  0.3016, 2.510, 2.509
 2113,    6347,  5.1951,  0.2912, 2.511, 2.510
 2114,    6350,  5.1956,  0.2795, 2.510, 2.510
 2115,    6353,  5.1961,  0.2706, 2.511, 2.511
 2116,    6356,  5.1944,  0.2653, 2.512, 2.511
 2117,    6359,  5.1936,  0.2571, 2.511, 2.511
 2118,    6362,  5.1934,  0.2497, 2.511, 2.510
 2119,    6365,  5.1939,  0.2466, 2.512, 2.512
 2120,    6368,  5.1926,  0.2388, 2.512, 2.511
 2121,    6371,  5.1914,  0.2353, 2.512, 2.510
 2122,    6374,  5.1931,  0.2319, 2.512, 2.512
 2123,    6377,  5.1961,  0.2257, 2.513, 2.512
 2124,    6380,  5.1944,  0.2220, 2.513, 2.512
 2125,    6383,  5.1931,  0.2223, 2.513, 2.511
 2126,    6386,  5.1946,  0.2157, 2.511, 2.512
 2127,    6389,  5.1954,  0.2131, 2.514, 2.513
 2128,    6392,  5.1941,  0.2126, 2.513, 2.511
 2129,    6395,  5.1919,  0.2112, 2.513, 2.512
 2130,    6398,  5.1931,  0.2080, 2.513, 2.513
 2131,    6401,  5.1919,  0.2056, 2.512, 2.511
 2132,    6404,  5.1911,  0.2045, 2.511, 2.513
 2133,    6407,  5.1901,  0.2013, 2.512, 2.512
 2134,    6410,  5.1906,  0.1996, 2.513, 2.512
 2135,    6413,  5.1901,  0.1978, 2.512, 2.511
 2136,    6416,  5.1911,  0.1994, 2.512, 2.511
 2137,    6419,  5.1911,  0.1944, 2.512, 2.512
 2138,    6422,  5.1898,  0.1929, 2.513, 2.512
 2139,    6425,  5.1896,  0.1932, 2.512, 2.511
 2140,    6428,  5.1891,  0.1912, 2.513, 2.511
 2141,    6431,  5.1896,  0.1885, 2.512, 2.511
 2142,    6434,  5.1901,  0.1897, 2.512, 2.510
 2143,    6437,  5.1886,  0.1861, 2.511, 2.511
 2144,    6440,  5.1891,  0.1864, 2.511, 2.511
 2145,    6443,  5.1888,  0.1856, 2.512, 2.511
 2146,    6446,  5.1886,  0.1825, 2.511, 2.510
 2147,    6449,  5.1906,  0.1811, 2.512, 2.511
 2148,    6452,  5.1883,  0.1813, 2.511, 2.511
 2149,    6455,  5.1909,  0.1792, 2.510, 2.509
 2150,    6458,  5.1876,  0.1779, 2.511, 2.510
 2151,    6461,  5.1911,  0.1771, 2.511, 2.511
 2152,    6464,  5.1883,  0.1773, 2.511, 2.510
 2153,    6467,  5.1901,  0.1751, 2.512, 2.510
 2154,    6470,  5.1881,  0.1741, 2.510, 2.510
 2155,    6473,  5.1886,  0.1745, 2.511, 2.511
 2156,    6476,  5.1886,  0.1724, 2.511, 2.510
 2157,    6479,  5.1881,  0.1712, 2.511, 2.511
 2158,    6482,  5.1883,  0.1703, 2.511, 2.511
 2159,    6485,  5.1881,  0.1732, 2.509, 2.511
 2160,    6488,  5.1886,  0.1688, 2.511, 2.510
 2161,    6491,  5.1883,  0.1679, 2.511, 2.510
 2162,    6494,  5.1883,  0.1689, 2.510, 2.511
 2163,    6497,  5.1871,  0.1679, 2.511, 2.510
 2164,    6500,  5.1883,  0.1653, 2.511, 2.510
 2165,    6503,  5.1866,  0.1673, 2.511, 2.508
 2166,    6506,  5.1871,  0.1640, 2.509, 2.509
 2167,    6509,  5.1876,  0.1645, 2.511, 2.510
 2168,    6512,  5.1873,  0.1647, 2.511, 2.510
 2169,    6515,  5.1858,  0.1619, 2.510, 2.510
 2170,    6518,  5.1863,  0.1611, 2.510, 2.509
 2171,    6521,  5.1838,  0.1619, 2.510, 2.508
 2172,    6524,  5.1858,  0.1598, 2.509, 2.508
 2173,    6527,  5.1853,  0.1593, 2.510, 2.510
 2174,    6530,  5.1861,  0.1600, 2.510, 2.510
 2175,    6533,  5.1845,  0.1578, 2.510, 2.510
 2176,    6536,  5.1876,  0.1570, 2.510, 2.509
 2177,    6539,  5.1863,  0.1566, 2.510, 2.509
 2178,    6542,  5.1878,  0.1580, 2.510, 2.508
 2179,    6545,  5.1868,  0.1573, 2.510, 2.510
 2180,    6548,  5.1878,  0.1547, 2.510, 2.510
 2181,    6551,  5.1858,  0.1539, 2.510, 2.509
 2182,    6554,  5.1878,  0.1573, 2.510, 2.510
 2183,    6557,  5.1873,  0.1528, 2.510, 2.509
 2184,    6560,  5.1866,  0.1523, 2.510, 2.510
 2185,    6563,  5.1871,  0.1537, 2.510, 2.509
 2186,    6566,  5.1868,  0.1527, 2.509, 2.510
 2187,    6569,  5.1878,  0.1506, 2.510, 2.510
 2188,    6572,  5.1871,  0.1521, 2.511, 2.510
 2189,    6575,  5.1868,  0.1496, 2.510, 2.509
 2190,    6578,  5.1871,  0.1506, 2.511, 2.509
 2191,    6581,  5.1866,  0.1482, 2.510, 2.509
 2192,    6584,  5.1848,  0.1477, 2.510, 2.509
 2193,    6587,  5.1843,  0.1486, 2.510, 2.508
 2194,    6590,  5.1828,  0.1467, 2.509, 2.509
 2195,    6593,  5.1853,  0.1464, 2.509, 2.507
 2196,    6596,  5.1815,  0.1456, 2.509, 2.508
 2197,    6599,  5.1845,  0.1466, 2.508, 2.509
 2198,    6602,  5.1848,  0.1450, 2.510, 2.509
 2199,    6605,  5.1843,  0.1453, 2.508, 2.508
 2200,    6608,  5.1833,  0.1438, 2.509, 2.509
 2201,    6611,  5.1840,  0.1450, 2.507, 2.509
 2202,    6614,  5.1838,  0.1450, 2.510, 2.509
 2203,    6617,  5.1856,  0.1425, 2.508, 2.508
 2204,    6620,  5.1851,  0.1420, 2.510, 2.509
 2205,    6623,  5.1851,  0.1455, 2.509, 2.508
 2206,    6626,  5.1848,  0.1410, 2.510, 2.509
 2207,    6629,  5.1843,  0.1407, 2.509, 2.509
 2208,    6632,  5.1845,  0.1424, 2.510, 2.509
 2209,    6635,  5.1840,  0.1422, 2.510, 2.510
 2210,    6638,  5.1828,  0.1391, 2.507, 2.508
 2211,    6641,  5.1838,  0.1392, 2.510, 2.509
 2212,    6644,  5.1828,  0.1402, 2.509, 2.508
 2213,    6647,  5.1838,  0.1379, 2.510, 2.508
 2214,    6650,  5.1833,  0.1374, 2.509, 2.509
 2215,    6653,  5.1830,  0.1371, 2.510, 2.507
 2216,    6656,  5.1835,  0.1379, 2.509, 2.509
 2217,    6659,  5.1845,  0.1364, 2.510, 2.509
 2218,    6662,  5.1828,  0.1361, 2.509, 2.508
 2219,    6665,  5.1843,  0.1357, 2.509, 2.507
 2220,    6668,  5.1858,  0.1364, 2.509, 2.509
 2221,    6671,  5.1830,  0.1345, 2.509, 2.509
 2222,    6674,  5.1848,  0.1369, 2.509, 2.509
 2223,    6677,  5.1848,  0.1339, 2.509, 2.509
 2224,    6680,  5.1845,  0.1352, 2.509, 2.508
 2225,    6683,  5.1833,  0.1352, 2.509, 2.508
 2226,    6686,  5.1843,  0.1325, 2.509, 2.506
 2227,    6689,  5.1843,  0.1324, 2.509, 2.509
 2228,    6692,  5.1853,  0.1358, 2.510, 2.509
 2229,    6695,  5.1820,  0.1477, 1.863, 1.863
 2230,    6698,  5.1856,  0.1314, 2.509, 2.508
 2231,    6701,  5.1845,  0.1340, 2.509, 2.508
 2232,    6704,  5.1848,  0.1306, 2.509, 2.509
 2233,    6707,  5.1848,  0.1301, 2.509, 2.507
 2234,    6710,  5.1840,  0.1298, 2.509, 2.509
 2235,    6713,  5.1838,  0.1306, 2.508, 2.508
 2236,    6716,  5.1868,  0.1289, 2.510, 2.510
 2237,    6719,  5.1848,  0.1288, 2.509, 2.507
 2238,    6722,  5.1823,  0.1282, 2.509, 2.509
 2239,    6725,  5.1858,  0.1293, 2.510, 2.509
 2240,    6728,  5.1828,  0.1278, 2.510, 2.508
 2241,    6731,  5.1853,  0.1273, 2.509, 2.507
 2242,    6734,  5.1848,  0.1293, 2.508, 2.509
 2243,    6737,  5.1863,  0.1265, 2.510, 2.510
 2244,    6740,  5.1830,  0.1265, 2.510, 2.508
 2245,    6743,  5.1853,  0.1282, 2.510, 2.509
 2246,    6746,  5.1823,  0.1270, 2.509, 2.508
 2247,    6749,  5.1845,  0.1257, 2.510, 2.509
 2248,    6752,  5.1815,  0.1321, 2.508, 2.506
 2249,    6755,  5.1838,  0.1248, 2.508, 2.509
 2250,    6758,  5.1835,  0.1255, 2.509, 2.508
 2251,    6761,  5.1843,  0.1309, 2.509, 2.508
 2252,    6764,  5.1820,  0.1237, 2.508, 2.507
 2253,    6767,  5.1856,  0.1232, 2.509, 2.508
 2254,    6770,  5.1845,  0.1242, 2.509, 2.508
 2255,    6773,  5.1838,  0.1226, 2.509, 2.508
 2256,    6776,  5.1828,  0.1224, 2.509, 2.506
 2257,    6779,  5.1835,  0.1219, 2.509, 2.508
 2258,    6782,  5.1823,  0.1232, 2.508, 2.506
 2259,    6785,  5.1845,  0.1217, 2.509, 2.509
 2260,    6788,  5.1818,  0.1212, 2.507, 2.506
 2261,    6791,  5.1818,  0.1208, 2.508, 2.509
 2262,    6794,  5.1835,  0.1219, 2.508, 2.506
 2263,    6797,  5.1815,  0.1202, 2.508, 2.508
 2264,    6800,  5.1823,  0.1202, 2.508, 2.508
 2265,    6803,  5.1815,  0.1234, 2.507, 2.508
 2266,    6806,  5.1818,  0.1197, 2.508, 2.508
 2267,    6809,  5.1835,  0.1193, 2.509, 2.508
 2268,    6812,  5.1810,  0.1210, 2.507, 2.507
 2269,    6815,  5.1818,  0.1200, 2.509, 2.508
 2270,    6818,  5.1833,  0.1182, 2.508, 2.508
 2271,    6821,  5.1830,  0.1202, 2.507, 2.508
 2272,    6824,  5.1840,  0.1176, 2.509, 2.508
 2273,    6827,  5.1818,  0.1187, 2.508, 2.507
 2274,    6830,  5.1835,  0.1190, 2.508, 2.507
 2275,    6833,  5.1810,  0.1174, 2.508, 2.507
 2276,    6836,  5.1845,  0.1172, 2.509, 2.508
 2277,    6839,  5.1833,  0.1181, 2.509, 2.507
 2278,    6842,  5.1845,  0.1167, 2.507, 2.508
 2279,    6845,  5.1840,  0.1162, 2.509, 2.508
 2280,    6848,  5.1851,  0.1162, 2.509, 2.508
 2281,    6851,  5.1828,  0.1172, 2.506, 2.508
 2282,    6854,  5.1856,  0.1156, 2.509, 2.509
 2283,    6857,  5.1840,  0.1151, 2.509, 2.508
 2284,    6860,  5.1851,  0.1161, 2.509, 2.509
 2285,    6863,  5.1851,  0.1171, 2.509, 2.509
 2286,    6866,  5.1863,  0.1146, 2.509, 2.507
 2287,    6869,  5.1835,  0.1141, 2.509, 2.508
 2288,    6872,  5.1853,  0.1174, 2.509, 2.509
 2289,    6875,  5.1840,  0.1138, 2.509, 2.508
 2290,    6878,  5.1835,  0.1136, 2.509, 2.509
 2291,    6881,  5.1843,  0.1157, 2.509, 2.508
 2292,    6884,  5.1848,  0.1146, 2.510, 2.508
 2293,    6887,  5.1835,  0.1131, 2.507, 2.508
 2294,    6890,  5.1856,  0.1146, 2.510, 2.508
 2295,    6893,  5.1851,  0.1125, 2.509, 2.509
 2296,    6896,  5.1845,  0.1133, 2.509, 2.508
 2297,    6899,  5.1848,  0.1118, 2.509, 2.508
 2298,    6902,  5.1810,  0.1118, 2.508, 2.506
 2299,    6905,  5.1845,  0.1115, 2.507, 2.508
 2300,    6908,  5.1843,  0.1128, 2.508, 2.509
 2301,    6911,  5.1843,  0.1112, 2.509, 2.508
 2302,    6914,  5.1845,  0.1109, 2.509, 2.509
 2303,    6917,  5.1851,  0.1118, 2.509, 2.509
 2304,    6920,  5.1835,  0.1105, 2.508, 2.507
 2305,    6923,  5.1845,  0.1120, 2.509, 2.508
 2306,    6926,  5.1840,  0.1099, 2.509, 2.508
 2307,    6929,  5.1866,  0.1112, 2.507, 2.508
 2308,    6932,  5.1838,  0.1120, 2.509, 2.509
 2309,    6935,  5.1858,  0.1095, 2.507, 2.508
 2310,    6938,  5.1851,  0.1090, 2.509, 2.509
 2311,    6941,  5.1848,  0.1125, 2.507, 2.508
 2312,    6944,  5.1843,  0.1087, 2.509, 2.509
 2313,    6947,  5.1853,  0.1085, 2.509, 2.507
 2314,    6950,  5.1848,  0.1104, 2.509, 2.508
 2315,    6953,  5.1840,  0.1090, 2.509, 2.508
 2316,    6956,  5.1828,  0.1080, 2.508, 2.506
 2317,    6959,  5.1820,  0.1079, 2.509, 2.507
 2318,    6962,  5.1835,  0.1078, 2.509, 2.508
 2319,    6965,  5.1843,  0.1087, 2.510, 2.508
 2320,    6968,  5.1835,  0.1073, 2.509, 2.509
 2321,    6971,  5.1835,  0.1071, 2.509, 2.508
 2322,    6974,  5.1820,  0.1080, 2.508, 2.508
 2323,    6977,  5.1820,  0.1065, 2.508, 2.507
 2324,    6980,  5.1823,  0.1063, 2.509, 2.508
 2325,    6983,  5.1818,  0.1061, 2.508, 2.506
 2326,    6986,  5.1851,  0.1071, 2.508, 2.508
 2327,    6989,  5.1840,  0.1058, 2.509, 2.508
 2328,    6992,  5.1843,  0.1076, 2.509, 2.509
 2329,    6995,  5.1823,  0.1051, 2.508, 2.507
 2330,    6998,  5.1845,  0.1065, 2.508, 2.507
 2331,    7001,  5.1848,  0.1068, 2.509, 2.508
 2332,    7004,  5.1861,  0.1048, 2.509, 2.508
 2333,    7007,  5.1838,  0.1045, 2.507, 2.508
 2334,    7010,  5.1851,  0.1073, 2.509, 2.509
 2335,    7013,  5.1845,  0.1040, 2.509, 2.508
 2336,    7016,  5.1856,  0.1039, 2.508, 2.509
 2337,    7019,  5.1820,  0.1050, 2.508, 2.508
 2338,    7022,  5.1851,  0.1053, 2.509, 2.508
 2339,    7025,  5.1840,  0.1039, 2.509, 2.508
 2340,    7028,  5.1853,  0.1032, 2.509, 2.509
 2341,    7031,  5.1825,  0.1044, 2.508, 2.507
 2342,    7034,  5.1845,  0.1058, 2.507, 2.509
 2343,    7037,  5.1863,  0.1027, 2.509, 2.508
 2344,    7040,  5.1830,  0.1024, 2.509, 2.507
 2345,    7043,  5.1845,  0.1035, 2.508, 2.507
 2346,    7046,  5.1845,  0.1022, 2.509, 2.508
 2347,    7049,  5.1840,  0.1020, 2.509, 2.508
 2348,    7052,  5.1853,  0.1040, 2.509, 2.507
 2349,    7055,  5.1871,  0.1029, 2.509, 2.509
 2350,    7058,  5.1818,  0.1012, 2.508, 2.507
 2351,    7061,  5.1848,  0.1034, 2.509, 2.508
 2352,    7064,  5.1828,  0.1009, 2.508, 2.507
 2353,    7067,  5.1845,  0.1020, 2.508, 2.507
 2354,    7070,  5.1838,  0.1025, 2.508, 2.507
 2355,    7073,  5.1838,  0.1004, 2.509, 2.508
 2356,    7076,  5.1863,  0.1003, 2.508, 2.506
 2357,    7079,  5.1856,  0.1035, 2.509, 2.508
 2358,    7082,  5.1785,  0.2237, 1.871, 1.870
 2359,    7085,  5.1868,  0.1224, 1.861, 1.861
 2360,    7088,  5.1828,  0.1213, 1.861, 1.860
 2361,    7091,  5.1853,  0.1143, 1.861, 1.861
 2362,    7094,  5.1856,  0.0993, 2.508, 2.508
 2363,    7097,  5.1866,  0.1004, 2.509, 2.509
 2364,    7100,  5.1856,  0.0989, 2.509, 2.508
 2365,    7103,  5.1830,  0.0988, 2.508, 2.508
 2366,    7106,  5.1835,  0.0986, 2.508, 2.508
 2367,    7109,  5.1848,  0.0996, 2.509, 2.509
 2368,    7112,  5.1851,  0.1003, 2.509, 2.508
 2369,    7115,  5.1851,  0.0983, 2.509, 2.508
 2370,    7118,  5.1838,  0.0979, 2.509, 2.507
 2371,    7121,  5.1845,  0.1010, 2.509, 2.508
 2372,    7124,  5.1856,  0.0993, 2.509, 2.508
 2373,    7127,  5.1835,  0.0976, 2.509, 2.508
 2374,    7130,  5.1835,  0.0994, 2.509, 2.508
 2375,    7133,  5.1818,  0.0984, 2.508, 2.507
 2376,    7136,  5.1840,  0.0972, 2.508, 2.507
 2377,    7139,  5.1833,  0.0993, 2.506, 2.507
 2378,    7142,  5.1840,  0.0967, 2.508, 2.508
 2379,    7145,  5.1830,  0.0978, 2.508, 2.508
 2380,    7148,  5.1843,  0.0963, 2.509, 2.508
 2381,    7151,  5.1845,  0.0962, 2.508, 2.506
 2382,    7154,  5.1848,  0.0974, 2.509, 2.508
 2383,    7157,  5.1840,  0.0970, 2.506, 2.508
 2384,    7160,  5.1861,  0.0957, 2.509, 2.508
 2385,    7163,  5.1840,  0.0955, 2.507, 2.508
 2386,    7166,  5.1856,  0.0967, 2.509, 2.508
 2387,    7169,  5.1851,  0.0953, 2.508, 2.508
 2388,    7172,  5.1835,  0.0967, 2.508, 2.507
 2389,    7175,  5.1843,  0.0952, 2.508, 2.508
 2390,    7178,  5.1848,  0.0960, 2.509, 2.508
 2391,    7181,  5.1845,  0.0968, 2.508, 2.508
 2392,    7184,  5.1828,  0.0945, 2.508, 2.508
 2393,    7187,  5.1843,  0.0943, 2.507, 2.508
 2394,    7190,  5.1828,  0.0974, 2.508, 2.508
 2395,    7193,  5.1838,  0.0940, 2.507, 2.508
 2396,    7196,  5.1833,  0.0940, 2.509, 2.507
 2397,    7199,  5.1835,  0.0960, 2.507, 2.508
 2398,    7202,  5.1843,  0.0950, 2.509, 2.507
 2399,    7205,  5.1833,  0.0936, 2.507, 2.508
 2400,    7208,  5.1820,  0.0936, 2.508, 2.507
 2401,    7211,  5.1845,  0.0945, 2.506, 2.508
 2402,    7214,  5.1835,  0.0936, 2.509, 2.508
 2403,    7217,  5.1840,  0.0934, 2.506, 2.507
 2404,    7220,  5.1820,  0.0929, 2.508, 2.507
 2405,    7223,  5.1838,  0.0940, 2.508, 2.507
 2406,    7226,  5.1813,  0.0926, 2.508, 2.507
 2407,    7229,  5.1835,  0.0926, 2.508, 2.508
 2408,    7232,  5.1843,  0.0929, 2.508, 2.507
 2409,    7235,  5.1825,  0.0936, 2.507, 2.506
 2410,    7238,  5.1851,  0.0924, 2.507, 2.508
 2411,    7241,  5.1856,  0.0939, 2.508, 2.508
 2412,    7244,  5.1840,  0.0921, 2.507, 2.508
 2413,    7247,  5.1851,  0.0929, 2.508, 2.508
 2414,    7250,  5.1830,  0.0936, 2.507, 2.508
 2415,    7253,  5.1840,  0.0914, 2.508, 2.508
 2416,    7256,  5.1833,  0.0913, 2.509, 2.508
 2417,    7259,  5.1835,  0.0948, 2.508, 2.508
 2418,    7262,  5.1838,  0.0913, 2.508, 2.508
 2419,    7265,  5.1835,  0.0909, 2.508, 2.508
 2420,    7268,  5.1833,  0.0931, 2.509, 2.508
 2421,    7271,  5.1828,  0.0908, 2.509, 2.507
 2422,    7274,  5.1823,  0.0904, 2.508, 2.507
 2423,    7277,  5.1830,  0.0904, 2.509, 2.507
 2424,    7280,  5.1838,  0.0914, 2.508, 2.506
 2425,    7283,  5.1798,  0.1319, 2.508, 2.509
 2426,    7286,  5.1845,  0.0900, 2.508, 2.508
 2427,    7289,  5.1815,  0.0900, 2.507, 2.507
 2428,    7292,  5.1830,  0.0909, 2.508, 2.508
 2429,    7295,  5.1795,  0.1390, 1.861, 1.861
 2430,    7298,  5.1815,  0.1035, 1.862, 1.861
 2431,    7301,  5.1808,  0.1066, 1.860, 1.859
 2432,    7304,  5.1835,  0.0893, 2.508, 2.507
 2433,    7307,  5.1833,  0.0903, 2.506, 2.507
 2434,    7310,  5.1845,  0.0952, 2.509, 2.507
 2435,    7313,  5.1853,  0.0887, 2.508, 2.507
 2436,    7316,  5.1856,  0.0902, 2.508, 2.506
 2437,    7319,  5.1823,  0.0909, 2.508, 2.508
 2438,    7322,  5.1856,  0.0887, 2.508, 2.507
 2439,    7325,  5.1825,  0.0885, 2.508, 2.507
 2440,    7328,  5.1828,  0.1090, 1.861, 1.860
 2441,    7331,  5.1833,  0.0882, 2.508, 2.508
 2442,    7334,  5.1838,  0.0926, 2.507, 2.507
 2443,    7337,  5.1828,  0.0882, 2.508, 2.507
 2444,    7340,  5.1825,  0.0878, 2.508, 2.508
 2445,    7343,  5.1853,  0.0877, 2.509, 2.508
 2446,    7346,  5.1813,  0.0914, 2.507, 2.507
 2447,    7349,  5.1830,  0.0873, 2.508, 2.507
 2448,    7352,  5.1835,  0.0873, 2.508, 2.507
 2449,    7355,  5.1843,  0.0872, 2.508, 2.507
 2450,    7358,  5.1823,  0.0913, 2.508, 2.507
 2451,    7361,  5.1820,  0.0890, 2.506, 2.507
 2452,    7364,  5.1825,  0.0869, 2.507, 2.507
 2453,    7367,  5.1838,  0.0867, 2.509, 2.508
 2454,    7370,  5.1805,  0.0926, 2.508, 2.507
 2455,    7373,  5.1830,  0.0867, 2.508, 2.508
 2456,    7376,  5.1823,  0.0864, 2.508, 2.507
 2457,    7379,  5.1828,  0.0887, 2.508, 2.508
 2458,    7382,  5.1828,  0.0898, 2.508, 2.507
 2459,    7385,  5.1835,  0.0861, 2.508, 2.507
 2460,    7388,  5.1820,  0.0880, 2.508, 2.507
 2461,    7391,  5.1843,  0.0875, 2.508, 2.507
 2462,    7394,  5.1825,  0.0857, 2.508, 2.507
 2463,    7397,  5.1845,  0.0861, 2.508, 2.508
 2464,    7400,  5.1856,  0.0857, 2.508, 2.508
 2465,    7403,  5.1840,  0.0870, 2.508, 2.507
 2466,    7406,  5.1818,  0.0856, 2.507, 2.507
 2467,    7409,  5.1838,  0.0854, 2.509, 2.509
 2468,    7412,  5.1828,  0.0851, 2.508, 2.507
 2469,    7415,  5.1815,  0.0864, 2.508, 2.508
 2470,    7418,  5.1825,  0.0849, 2.508, 2.507
 2471,    7421,  5.1818,  0.0869, 2.506, 2.507
 2472,    7424,  5.1830,  0.0847, 2.508, 2.507
 2473,    7427,  5.1825,  0.0857, 2.507, 2.506
 2474,    7430,  5.1820,  0.0866, 2.508, 2.507
 2475,    7433,  5.1825,  0.0842, 2.508, 2.507
 2476,    7436,  5.1815,  0.0842, 2.508, 2.506
 2477,    7439,  5.1805,  0.0859, 2.507, 2.507
 2478,    7442,  5.1833,  0.0841, 2.508, 2.507
 2479,    7445,  5.1815,  0.0839, 2.508, 2.507
 2480,    7448,  5.1813,  0.0872, 2.508, 2.507
 2481,    7451,  5.1805,  0.0836, 2.507, 2.506
 2482,    7454,  5.1820,  0.0836, 2.508, 2.507
 2483,    7457,  5.1820,  0.0835, 2.508, 2.507
 2484,    7460,  5.1835,  0.0857, 2.508, 2.506
 2485,    7463,  5.1818,  0.0835, 2.507, 2.507
 2486,    7466,  5.1833,  0.0833, 2.508, 2.507
 2487,    7469,  5.1813,  0.0832, 2.508, 2.507
 2488,    7472,  5.1838,  0.0851, 2.507, 2.506
 2489,    7475,  5.1815,  0.0830, 2.506, 2.506
 2490,    7478,  5.1843,  0.0828, 2.507, 2.507
 2491,    7481,  5.1808,  0.0847, 2.507, 2.507
 2492,    7484,  5.1835,  0.0837, 2.507, 2.507
 2493,    7487,  5.1813,  0.0823, 2.507, 2.507
 2494,    7490,  5.1828,  0.0844, 2.508, 2.507
 2495,    7493,  5.1818,  0.0823, 2.507, 2.507
 2496,    7496,  5.1828,  0.0821, 2.508, 2.508
 2497,    7499,  5.1823,  0.0841, 2.507, 2.507
 2498,    7502,  5.1815,  0.0818, 2.507, 2.507
 2499,    7505,  5.1823,  0.0830, 2.508, 2.507
 2500,    7508,  5.1808,  0.0878, 2.507, 2.505
 2501,    7511,  5.1813,  0.0816, 2.507, 2.507
 2502,    7514,  5.1820,  0.0813, 2.509, 2.507
 2503,    7517,  5.1815,  0.0826, 2.509, 2.508
 2504,    7520,  5.1823,  0.0813, 2.506, 2.507
 2505,    7523,  5.1808,  0.0811, 2.507, 2.507
