log dump 2470
    i,    t(s),    U(V),    I(A), Tself, Tprob
  325,    3265, 50.0943,  1.7977,  26.5, 813.5
  326,    3275, 50.0978,  1.7971,  26.6, 813.6
  327,    3285, 50.1027,  1.7990,  26.6, 813.6
  328,    3295, 50.1095,  1.7968,  26.5, 813.5
  329,    3305, 50.1103,  1.7971,  26.3, 813.3
  330,    3315, 50.1159,  1.7953,  26.5, 813.5
  331,    3325, 50.1183,  1.7959,  26.5, 813.5
  332,    3335, 50.1239,  1.7962,  26.5, 813.5
  333,    3345, 50.1291,  1.7971,  26.7, 813.7
  334,    3355, 50.1307,  1.7943,  26.3, 813.3
  335,    3365, 50.1347,  1.7962,  26.3, 813.3
  336,    3375, 50.1391,  1.7959,  26.3, 813.3
  337,    3385, 50.1430,  1.7950,  26.5, 813.5
  338,    3395, 50.1463,  1.7947,  26.3, 813.3
  339,    3405, 50.1510,  1.7953,  26.3, 813.3
  340,    3415, 50.1551,  1.7947,  26.5, 813.5
  341,    3425, 50.1574,  1.7950,  26.3, 813.3
  342,    3435, 50.1611,  1.7940,  26.3, 813.3
  343,    3445, 50.1655,  1.7959,  26.3, 813.3
  344,    3455, 50.1682,  1.7931,  26.3, 813.3
  345,    3465, 50.1722,  1.7943,  26.5, 813.5
  346,    3475, 50.1746,  1.7914,  26.3, 813.3
  347,    3485, 50.1786,  1.7927,  26.3, 813.3
  348,    3495, 50.1814,  1.7923,  26.6, 813.6
  349,    3505, 50.1863,  1.7927,  26.3, 813.3
  350,    3515, 50.1894,  1.7920,  26.5, 813.5
  351,    3525, 50.1938,  1.7914,  26.5, 813.5
  352,    3535, 50.1975,  1.7928,  26.5, 813.5
  353,    3545, 50.2022,  1.7923,  26.3, 813.3
  354,    3555, 50.2066,  1.7927,  26.3, 813.3
  355,    3565, 50.2114,  1.7920,  26.2, 813.2
  356,    3575, 50.2158,  1.7937,  26.5, 813.5
  357,    3585, 50.2198,  1.7927,  26.5, 813.5
  358,    3595, 50.2234,  1.7923,  26.5, 813.5
  359,    3605, 50.2286,  1.7928,  26.3, 813.3
  360,    3615, 50.2339,  1.7934,  26.5, 813.5
  361,    3625, 50.2374,  1.7931,  26.5, 813.5
  362,    3635, 50.2410,  1.7923,  26.3, 813.3
  363,    3645, 50.2454,  1.7931,  26.2, 813.2
  364,    3655, 50.2494,  1.7927,  26.3, 813.3
  365,    3665, 50.2526,  1.7905,  26.3, 813.3
  366,    3675, 50.2562,  1.7899,  26.5, 813.5
  367,    3685, 50.2610,  1.7923,  26.5, 813.5
  368,    3695, 50.2654,  1.7920,  26.3, 813.3
  369,    3705, 50.2694,  1.7908,  26.2, 813.2
  370,    3715, 50.2734,  1.7902,  26.2, 813.2
  371,    3725, 50.2770,  1.7905,  26.2, 813.2
  372,    3735, 50.2831,  1.7917,  26.2, 813.2
  373,    3745, 50.2862,  1.7908,  26.2, 813.2
  374,    3755, 50.2906,  1.7911,  26.3, 813.3
  375,    3765, 50.2938,  1.7896,  26.5, 813.5
  376,    3775, 50.2986,  1.7899,  26.3, 813.3
  377,    3785, 50.3023,  1.7896,  26.3, 813.3
  378,    3795, 50.3058,  1.7886,  26.2, 813.2
  379,    3805, 50.3106,  1.7899,  26.3, 813.3
  380,    3815, 50.3142,  1.7880,  26.2, 813.2
  381,    3825, 50.3186,  1.7877,  26.3, 813.3
  382,    3835, 50.3218,  1.7862,  26.3, 813.3
  383,    3845, 50.3262,  1.7880,  26.2, 813.2
  384,    3855, 50.3314,  1.7883,  26.3, 813.3
  385,    3865, 50.3358,  1.7889,  26.2, 813.2
  386,    3875, 50.3398,  1.7889,  26.3, 813.3
  387,    3885, 50.3434,  1.7877,  26.2, 813.2
  388,    3895, 50.3474,  1.7868,  26.5, 813.5
  389,    3905, 50.3518,  1.7877,  26.3, 813.3
  390,    3915, 50.3562,  1.7862,  26.3, 813.3
  391,    3925, 50.3598,  1.7871,  26.2, 813.2
  392,    3935, 50.3626,  1.7839,  26.3, 813.3
  393,    3945, 50.3682,  1.7865,  26.3, 813.3
  394,    3955, 50.3722,  1.7865,  26.5, 813.5
  395,    3965, 50.3778,  1.7874,  26.3, 813.3
  396,    3975, 50.3806,  1.7865,  26.5, 813.5
  397,    3985, 50.3842,  1.7854,  26.2, 813.2
  398,    3995, 50.3886,  1.7848,  26.2, 813.2
  399,    4005, 50.3930,  1.7851,  26.2, 813.2
  400,    4015, 50.3974,  1.7857,  26.2, 813.2
  401,    4025, 50.4022,  1.7880,  26.2, 813.2
  402,    4035, 50.4066,  1.7880,  26.2, 813.2
  403,    4045, 50.4106,  1.7865,  26.5, 813.5
  404,    4055, 50.4142,  1.7868,  26.3, 813.3
  405,    4065, 50.4182,  1.7854,  26.2, 813.2
  406,    4075, 50.4206,  1.7848,  26.1, 813.1
  407,    4085, 50.4258,  1.7865,  26.3, 813.3
  408,    4095, 50.4298,  1.7854,  26.3, 813.3
  409,    4105, 50.4350,  1.7865,  26.3, 813.3
  410,    4115, 50.4386,  1.7851,  26.2, 813.2
  411,    4125, 50.4422,  1.7854,  26.2, 813.2
  412,    4135, 50.4466,  1.7845,  26.1, 813.1
  413,    4145, 50.4510,  1.7848,  26.3, 813.3
  414,    4155, 50.4546,  1.7854,  26.2, 813.2
  415,    4165, 50.4598,  1.7854,  26.3, 813.3
  416,    4175, 50.4634,  1.7854,  26.2, 813.2
  417,    4185, 50.4670,  1.7836,  26.2, 813.2
  418,    4195, 50.4722,  1.7860,  26.3, 813.3
  419,    4205, 50.4766,  1.7854,  26.2, 813.2
  420,    4215, 50.4802,  1.7854,  26.2, 813.2
  421,    4225, 50.4838,  1.7836,  26.2, 813.2
  422,    4235, 50.4878,  1.7839,  26.2, 813.2
  423,    4245, 50.4922,  1.7851,  26.3, 813.3
  424,    4255, 50.4970,  1.7845,  26.1, 813.1
  425,    4265, 50.5006,  1.7839,  26.2, 813.2
  426,    4275, 50.5038,  1.7829,  26.2, 813.2
  427,    4285, 50.5074,  1.7842,  26.2, 813.2
  428,    4295, 50.5122,  1.7851,  26.2, 813.2
  429,    4305, 50.5158,  1.7829,  26.2, 813.2
  430,    4315, 50.5194,  1.7829,  26.2, 813.2
  431,    4325, 50.5234,  1.7820,  26.2, 813.2
  432,    4335, 50.5274,  1.7829,  26.1, 813.1
  433,    4345, 50.5306,  1.7799,  26.1, 813.1
  434,    4355, 50.5350,  1.7817,  26.2, 813.2
  435,    4365, 50.5398,  1.7820,  26.2, 813.2
  436,    4375, 50.5422,  1.7799,  26.3, 813.3
  437,    4385, 50.5462,  1.7802,  26.3, 813.3
  438,    4395, 50.5502,  1.7791,  26.2, 813.2
  439,    4405, 50.5538,  1.7791,  26.2, 813.2
  440,    4415, 50.5578,  1.7782,  26.2, 813.2
  441,    4425, 50.5626,  1.7802,  26.2, 813.2
  442,    4435, 50.5670,  1.7808,  26.1, 813.1
  443,    4445, 50.5714,  1.7797,  26.0, 813.0
  444,    4455, 50.5754,  1.7797,  26.1, 813.1
  445,    4465, 50.5786,  1.7791,  26.0, 813.0
  446,    4475, 50.5834,  1.7791,  26.1, 813.1
  447,    4485, 50.5874,  1.7794,  26.1, 813.1
  448,    4495, 50.5930,  1.7797,  26.1, 813.1
  449,    4505, 50.5962,  1.7791,  26.1, 813.1
  450,    4515, 50.5998,  1.7778,  26.0, 813.0
  451,    4525, 50.6034,  1.7782,  26.0, 813.0
  452,    4535, 50.6078,  1.7766,  26.8, 813.8
  453,    4545, 50.6122,  1.7778,  26.8, 813.8
  454,    4555, 50.6166,  1.7772,  26.8, 813.8
  455,    4565, 50.6194,  1.7769,  26.8, 813.8
  456,    4575, 50.6230,  1.7754,  25.0, 812.0
  457,    4585, 50.6274,  1.7748,  26.0, 813.0
  458,    4595, 50.6310,  1.7745,  26.0, 813.0
  459,    4605, 50.6358,  1.7757,  26.0, 813.0
  460,    4615, 50.6402,  1.7760,  26.0, 813.0
  461,    4625, 50.6450,  1.7754,  25.0, 812.0
  462,    4635, 50.6494,  1.7766,  25.0, 812.0
  463,    4645, 50.6521,  1.7751,  25.0, 812.0
  464,    4655, 50.6570,  1.7754,  26.0, 813.0
  465,    4665, 50.6618,  1.7757,  25.8, 812.8
  466,    4675, 50.6658,  1.7766,  25.8, 812.8
  467,    4685, 50.6698,  1.7748,  26.8, 813.8
  468,    4695, 50.6738,  1.7757,  26.8, 813.8
  469,    4705, 50.6782,  1.7757,  26.0, 813.0
  470,    4715, 50.6810,  1.7741,  26.8, 813.8
  471,    4725, 50.6850,  1.7734,  25.8, 812.8
  472,    4735, 50.6905,  1.7751,  26.0, 813.0
  473,    4745, 50.6942,  1.7745,  25.8, 812.8
  474,    4755, 50.6990,  1.7748,  26.0, 813.0
  475,    4765, 50.7026,  1.7734,  26.0, 813.0
  476,    4775, 50.7077,  1.7757,  26.0, 813.0
  477,    4785, 50.7106,  1.7728,  25.0, 812.0
  478,    4795, 50.7150,  1.7748,  25.8, 812.8
  479,    4805, 50.7194,  1.7754,  25.8, 812.8
  480,    4815, 50.7238,  1.7735,  25.0, 812.0
